Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt
6749,A444246,13-Dec-17,131217,63590
6750,580445,13-Dec-17,131217,1296
6751,11857,13-Dec-17,131217,32025
6752,A11857,13-Dec-17,131217,26750
6753,11855,13-Dec-17,131217,34970
6754,32129,28-Dec-17,281217,580
6755,32128,28-Dec-17,281217,350
6756,32127,28-Dec-17,281217,1865
6757,682162,18-Dec-17,181217,10831
6758,1216159,05-Jan-18,50118,1216159
6759,6324381,05-Jan-18,50118,6324381
6760,11731,13-Dec-17,131217,820
6761,11729,13-Dec-17,131217,820
6762,11730,13-Dec-17,131217,750
6763,26156,27-Dec-17,271217,26156
6764,150931,27-Dec-17,271217,150931
6765,22152,03-Jan-18,30118,67606
6766,5530,28-Dec-17,281217,5530
6767,3715,28-Dec-17,281217,3715
6768,20278,28-Dec-17,281217,1470
6769,71909,29-Dec-17,291217,3055
6770,18317,29-Dec-17,291217,21366
6771,18339,29-Dec-17,291217,52037
6772,44150,18-Dec-17,181217,48685
6773,1468,03-Jan-18,30118,4655
6774,38796,30-Dec-17,301217,1140
6775,20317,30-Dec-17,301217,4510
6776,18314,27-Dec-17,271217,22493
6777,18337,27-Dec-17,271217,30219
6778,664172,24-Jan-18,240118,212240
6779,143176,28-Dec-17,281217,143176
6780,1463,28-Dec-17,281217,42160
6781,28257,27-Dec-17,271217,47635
6782,28256,27-Dec-17,271217,32550
6783,5616471,27-Dec-17,271217,4775
6784,A599130,13-Dec-17,131217,644021
6785,A89598,30-Dec-17,301217,2375
6786,A388565,30-Dec-17,301217,248
6787,44144,13-Dec-17,131217,67000
6788,44145,13-Dec-17,131217,45810
6789,44146,13-Dec-17,131217,42965
6790,74529,13-Dec-17,131217,10490
6791,7260,19-Dec-17,191217,6750
6792,7261,19-Dec-17,191217,7552
6793,A46698,19-Dec-17,191217,715
6794,71838,17-Jan-18,170118,5595
6795,71839,17-Jan-18,170118,11800
6796,IKOC7007068,15-Jan-18,150118,1794314
6797,IKOC7011170,15-Jan-18,150118,1728622
6798,67716,20-Jan-18,200118,145
6799,22167,20-Jan-18,200118,85682
6800,530026,03-Jan-18,30118,145267
6801,64487,03-Jan-18,30118,14651
6802,79763,03-Jan-18,30118,63045
6803,79797,17-Jan-18,170118,5525
6804,79774,17-Jan-18,170118,23265
6805,22174,25-Jan-18,250118,84742
6806,34023,25-Jan-18,250118,3685
6807,98284,25-Jan-18,250118,65985
6808,446533,22-Jan-18,220118,22040
6809,4213,17-Jan-18,170118,2883658
6810,A348978,11-Jan-18,110118,30320
6811,20319,02-Jan-18,20118,5706
6812,448562,02-Jan-18,20118,26020
6813,26683,31-Jan-18,310118,1245
6814,11190,02-Jan-18,20118,165260
6815,149563,02-Jan-18,20118,149563
6816,1467,02-Jan-18,20118,28110
6817,28499,25-Jan-18,250118,4820
6818,448278,25-Jan-18,250118,38266
6819,71636,31-Jan-18,310118,13010
6820,34019,20-Jan-18,200118,1810
6821,11070,20-Jan-18,200118,47243
6822,11059,20-Jan-18,200118,27708
6823,7506,17-Jan-18,170118,7685
6824,7518,31-Jan-18,310118,31425
6825,232395,31-Jan-18,310118,5160
6826,A523796,23-Jan-18,230118,835
6827,A513515,23-Jan-18,230118,1635
6828,66043,09-Jan-18,90118,20000
6829,A66043,09-Jan-18,90118,10000
6830,B66043,09-Jan-18,90118,10000
6831,C66043,09-Jan-18,90118,900000
6832,D66043,09-Jan-18,90118,900000
6833,A886007,03-Jan-18,30118,22600
6834,7520,31-Jan-18,310118,16240
6835,7523,31-Jan-18,310118,42530
6836,7519,31-Jan-18,310118,7835
6837,7524,31-Jan-18,310118,12910
6838,11065,15-Jan-18,150118,36447
6839,11054,15-Jan-18,150118,24652
6840,A415775,15-Jan-18,150118,1990
6841,66215,15-Jan-18,150118,66215
6842,448266,31-Jan-18,310118,32595
6843,25041,16-Jan-18,160118,25041
6844,64310,16-Jan-18,160118,4625
6845,A521259,31-Jan-18,310118,100365
6846,A521260,31-Jan-18,310118,38630
6847,A521261,31-Jan-18,310118,87460
6848,A521262,31-Jan-18,310118,45130
6849,A28293,31-Jan-18,310118,4510
6850,A388571,23-Jan-18,230118,250
6851,B388571,23-Jan-18,230118,250
6852,A388569,23-Jan-18,230118,270360
6853,11061,23-Jan-18,230118,12085
6854,11072,23-Jan-18,230118,40548
6855,34012,11-Jan-18,110118,28863
6856,87957,29-Jan-18,290118,9381
6857,7516,29-Jan-18,290118,18057
6858,64308,15-Jan-18,150118,7651
6859,67717,22-Jan-18,220118,130
6860,448254,29-Jan-18,290118,24920
6861,22170,22-Jan-18,220118,57425
6862,34020,22-Jan-18,220118,42495
6863,47468,22-Jan-18,220118,1600
6864,7501,16-Jan-18,160118,5045
6865,7528,16-Jan-18,160118,2510
6866,232382,16-Jan-18,160118,3855
6867,A388572,25-Jan-18,250118,586512
6868,A388573,25-Jan-18,250118,675633
6869,47465,17-Jan-18,170118,5882
6870,47463,17-Jan-18,170118,1870
6871,34016,17-Jan-18,170118,6165
6872,64319,20-Jan-18,200118,12996
6873,64320,20-Jan-18,200118,10281
6874,11074,25-Jan-18,250118,48050
6875,53651,25-Jan-18,250118,17817
6876,232383,17-Jan-18,170118,15690
6877,232384,17-Jan-18,170118,7190
6878,232385,17-Jan-18,170118,5625
6879,A633743,17-Jan-18,170118,121059
6880,7509,20-Jan-18,200118,26136
6881,448280,23-Jan-18,230118,37560
6882,64322,22-Jan-18,220118,6515
6883,7510,22-Jan-18,220118,13220
6884,7508,19-Jan-18,190118,17750
6885,232387,19-Jan-18,190118,8755
6886,47456,09-Jan-18,90118,6117
6887,18341,01-Jan-18,10118,38548
6888,18319,01-Jan-18,10118,12604
6889,87958,31-Jan-18,310118,6950
6890,A510726,16-Jan-18,160118,251990
6891,28489,17-Jan-18,170118,10225
6892,A440769,17-Jan-18,170118,1120
6893,448211,17-Jan-18,170118,15865
6894,A448211,17-Jan-18,170118,21391
6895,B448219,17-Jan-18,170118,540
6896,448207,19-Jan-18,190118,47455
6897,11067,17-Jan-18,170118,98790
6898,11056,17-Jan-18,170118,52244
6899,A664014,17-Jan-18,170118,1014607.16
6900,B664014,17-Jan-18,170118,2521470
6901,22175,29-Jan-18,290118,109922
6902,A22163,16-Jan-18,160118,103118
6903,232388,20-Jan-18,200118,4650
6904,661428,20-Jan-18,200118,20880
6905,448226,20-Jan-18,200118,2805
6906,448285,20-Jan-18,200118,31490
6907,71831,11-Jan-18,110118,4245
6908,80285,11-Jan-18,110118,80285
6909,11052,11-Jan-18,110118,22847
6910,11063,11-Jan-18,110118,51014
6911,A388564,02-Jan-18,20118,10000
6912,71914,02-Jan-18,20118,2090
6913,448203,22-Jan-18,220118,32720
6914,IKOC703626,22-Jan-18,220118,1889715
6915,470,03-Jan-18,30118,4675
6916,38799,03-Jan-18,30118,755
6917,6641,03-Jan-18,30118,6641
6918,34024,29-Jan-18,290118,2480
6919,98285,29-Jan-18,290118,67231
6920,232399,31-Jan-18,310118,6275
6921,232398,31-Jan-18,310118,4775
6922,232397,31-Jan-18,310118,4525
6923,49741,31-Jan-18,310118,25495
6924,54454,31-Jan-18,310118,60456
6925,54453,31-Jan-18,310118,63055
6926,54452,31-Jan-18,310118,55110
6927,54455,31-Jan-18,310118,80241
6928,448246,16-Jan-18,160118,34101
6929,96118,31-Jan-18,310118,192376
6930,54451,31-Jan-18,310118,66080
6931,164943,01-Jan-18,10118,164943
6932,89599,01-Jan-18,10118,1310
6933,1466,01-Jan-18,10118,1455
6934,IKOC7114426,15-Feb-18,150218,2021555
6935,18342,02-Jan-18,20118,26656
6936,18320,02-Jan-18,20118,22609
6937,A521981,29-Jan-18,290118,1335
6938,11075,29-Jan-18,290118,33303
6939,53652,29-Jan-18,290118,12623
6940,299837,31-Jan-18,310118,9650
6941,7511,23-Jan-18,230118,28705
6942,177129,21-Feb-18,210218,465911
6943,60347,21-Feb-18,210218,335
6944,98287,31-Jan-18,310118,46255
6945,11066,16-Jan-18,160118,29893
6946,IKOC7055263,29-Jan-18,290118,1766075
6947,232396,31-Jan-18,310118,3380
6948,232381,15-Jan-18,150118,4995
6949,98290,31-Jan-18,310118,43866
6950,98288,31-Jan-18,310118,57515
6951,60101,31-Jan-18,310118,57340
6952,398983,31-Jan-18,310118,22550
6953,67721,25-Jan-18,250118,165
6954,20318,01-Jan-18,10118,2690
6955,232379,11-Jan-18,110118,4735
6956,A388574,31-Jan-18,310118,610785
6957,B388574,31-Jan-18,310118,569165
6958,C388574,31-Jan-18,310118,1423257
6959,B886014,01-Jan-18,10118,28550
6960,448215,15-Jan-18,150118,21455
6961,87954,25-Jan-18,250118,12041
6962,A448297,31-Jan-18,310118,21175
6963,B448297,31-Jan-18,310118,29095
6964,C448297,31-Jan-18,310118,19520
6965,IKOC7021778,17-Jan-18,170118,1937349
6966,64485,02-Jan-18,20118,9736
6967,71634,31-Jan-18,310118,3240
6968,33351,31-Jan-18,310118,28032
6969,53653,31-Jan-18,310118,11674
6970,A631758,17-Jan-18,170118,162141
6971,64312,17-Jan-18,170118,26701
6972,7515,25-Jan-18,250118,16860
6973,7514,25-Jan-18,250118,11435
6974,7513,25-Jan-18,250118,31295
6975,11071,22-Jan-18,220118,33953
6976,11060,22-Jan-18,220118,14415
6977,785,09-Jan-18,90118,785
6978,70336,03-Jan-18,30118,1160
6979,22171,23-Jan-18,230118,87031
6980,71924,09-Jan-18,90118,480
6981,18348,09-Jan-18,90118,29591
6982,18350,09-Jan-18,90118,11048
6983,60234,20-Feb-18,200218,1180
6984,610410,12-Feb-18,120218,32320
6985,A521268,12-Feb-18,120218,1541
6986,33779,12-Feb-18,120218,2975
6987,53662,12-Feb-18,120218,27203
6988,33360,12-Feb-18,120218,43845
6989,A514827,12-Jan-18,120118,168742
6990,34013,12-Jan-18,120118,1870
6991,33359,09-Feb-18,90218,47184
6992,A519185,09-Feb-18,90218,10335
6993,IKOC7098079,12-Feb-18,120218,3968286
6994,444312,17-Feb-18,170218,100256
6995,33786,17-Feb-18,170218,7403
6996,33787,17-Feb-18,170218,13623
6997,53666,17-Feb-18,170218,29306
6998,33364,17-Feb-18,170218,71635
6999,21862,17-Feb-18,170218,64815
7000,21861,17-Feb-18,170218,30485
7001,7011,17-Feb-18,170218,5085
7002,7012,17-Feb-18,170218,5150
7003,53660,08-Feb-18,80218,26903
7004,33358,08-Feb-18,80218,46230
7005,389019,08-Feb-18,80218,26770
7006,69931,08-Feb-18,80218,12446
7007,69932,08-Feb-18,80218,134547
7008,7505,08-Feb-18,80218,400000
7009,A7505,08-Feb-18,80218,1200000
7010,18346,06-Jan-18,60118,32226
7011,18324,06-Jan-18,60118,21261
7012,232151,02-Feb-18,20218,7175
7013,448296,02-Feb-18,20218,38905
7014,34017,18-Jan-18,180118,2630
7015,11427,20-Feb-18,200218,13385
7016,21909,20-Feb-18,200218,30000
7017,A21909,20-Feb-18,200218,250000
7018,A340471,12-Jan-18,120118,126430
7019,177126,20-Feb-18,200218,560640
7020,A513533,09-Feb-18,90218,38295
7021,69933,09-Feb-18,90218,10050
7022,232154,06-Feb-18,60218,5595
7023,448275,06-Feb-18,60218,29415
7024,80504,09-Feb-18,90218,2245
7025,21913,09-Feb-18,90218,21980
7026,74068,21-Feb-18,210218,7350
7027,21866,21-Feb-18,210218,31395
7028,51865,21-Feb-18,210218,54495
7029,47403,21-Feb-18,210218,7690
7030,47402,21-Feb-18,210218,5325
7031,21901,01-Feb-18,10218,18840
7032,A446521,10-Jan-18,100118,25380
7033,232158,09-Feb-18,90218,6575
7034,6889,09-Feb-18,90218,6616
7035,448012,09-Feb-18,90218,37900
7036,A513543,20-Feb-18,200218,38355
7037,64307,12-Jan-18,120118,9615
7038,95698,12-Jan-18,120118,16605
7039,11429,21-Feb-18,210218,22521
7040,A521708,10-Jan-18,100118,10
7041,64302,10-Jan-18,100118,143527
7042,64303,10-Jan-18,100118,11710
7043,79769,10-Jan-18,100118,14100
7044,79792,10-Jan-18,100118,1930
7045,67240,07-Feb-18,70218,2250000
7046,60333,07-Feb-18,70218,880
7047,64316,18-Jan-18,180118,13950
7048,661392,07-Feb-18,70218,177350
7049,232380,12-Jan-18,120118,4780
7050,28486,12-Jan-18,120118,3290
7051,54457,02-Feb-18,20218,78050
7052,A348976,06-Jan-18,60118,30998
7053,836220,08-Jan-18,80118,465
7054,54460,06-Feb-18,60218,95877
7055,60106,06-Feb-18,60218,4215
7056,98295,06-Feb-18,60218,70540
7057,54461,07-Feb-18,70218,74627
7058,55936,07-Feb-18,70218,5970
7059,60107,07-Feb-18,70218,6405
7060,98297,07-Feb-18,70218,66625
7061,702851,17-Feb-18,170218,790
7062,694148,17-Feb-18,170218,25223
7063,50201,08-Feb-18,80218,2465
7064,50401,08-Feb-18,80218,5170
7065,69944,17-Feb-18,170218,17687
7066,232400,01-Feb-18,10218,5685
7067,56746,20-Feb-18,200218,41230
7068,54473,20-Feb-18,200218,81700
7069,60083,20-Feb-18,200218,60155
7070,60103,02-Feb-18,20218,3760
7071,98292,02-Feb-18,20218,38815
7072,71640,02-Feb-18,20218,4675
7073,53655,02-Feb-18,20218,12282
7074,33353,02-Feb-18,20218,30821
7075,448233,01-Feb-18,10218,31035
7076,33365,20-Feb-18,200218,42932
7077,53667,20-Feb-18,200218,35868
7078,5999920,20-Feb-18,200218,3985
7079,11225,20-Feb-18,200218,4470
7080,A519851,05-Feb-18,50218,304023
7081,54459,05-Feb-18,50218,49802
7082,98294,05-Feb-18,50218,54123
7083,A340478,05-Feb-18,50218,83126
7084,53658,06-Feb-18,60218,25801
7085,33356,06-Feb-18,60218,34565
7086,26191,21-Feb-18,210218,3685
7087,629928,17-Feb-18,170218,7770
7088,95646,08-Jan-18,80118,350
7089,20323,08-Jan-18,80118,3625
7090,177124,17-Feb-18,170218,603300
7091,177125,17-Feb-18,170218,522040
7092,18349,12-Jan-18,120118,53018
7093,11064,12-Jan-18,120118,34436
7094,11053,12-Jan-18,120118,15631
7095,21914,12-Feb-18,120218,22500
7096,7005,12-Feb-18,120218,3590
7097,448068,12-Feb-18,120218,40885
7098,100026,21-Feb-18,210218,95480
7099,54475,21-Feb-18,210218,99900
7100,181437,21-Feb-18,210218,181437
7101,55947,21-Feb-18,210218,7180
7102,60085,21-Feb-18,210218,58675
7103,60086,21-Feb-18,210218,90903
7104,60118,21-Feb-18,210218,7500
7105,A514822,08-Jan-18,80118,116667
7106,47455,08-Jan-18,80118,1045
7107,36522,10-Jan-18,100118,280
7108,7033636,07-Feb-18,70218,2990
7109,69928,07-Feb-18,70218,18437
7110,9391,07-Feb-18,70218,18235
7111,71925,10-Jan-18,100118,2445
7112,11051,10-Jan-18,100118,33784
7113,285,10-Jan-18,100118,85
7114,232386,18-Jan-18,180118,5575
7115,54474,20-Feb-18,200218,92560
7116,IKOC7113575,15-Feb-18,150218,175733
7117,7003,08-Feb-18,80218,7365
7118,325101,08-Feb-18,80218,29231
7119,232157,08-Feb-18,80218,6735
7120,21863,20-Feb-18,200218,55520
7121,IKOC699*2800,08-Jan-18,80118,454936
7122,71841,18-Jan-18,180118,4475
7123,11068,18-Jan-18,180118,54272
7124,11057,18-Jan-18,180118,35858
7125,21905,07-Feb-18,70218,27255
7126,7002,07-Feb-18,70218,3970
7127,232378,10-Jan-18,100118,5635
7128,7507,18-Jan-18,180118,15290
7129,44908,23-Mar-18,230318,11428
7130,6196,01-Feb-18,10218,785
7131,98396,01-Feb-18,10218,4405
7132,98397,01-Feb-18,10218,3645
7133,98399,01-Feb-18,10218,5215
7134,54456,01-Feb-18,10218,82591
7135,60102,01-Feb-18,10218,3400
7136,98291,01-Feb-18,10218,44215
7137,IKOC7121687,20-Feb-18,200218,3958462
7138,IKOC7122221,20-Feb-18,200218,2806134
7139,21910,07-Feb-18,70218,18615
7140,21907,07-Feb-18,70218,23310
7141,232156,07-Feb-18,70218,5315
7142,232155,07-Feb-18,70218,5195
7143,177127,20-Feb-18,200218,667918
7144,5940,10-Jan-18,100118,5940
7145,54464,09-Feb-18,90218,86870
7146,69935,12-Feb-18,120218,9787
7147,54472,17-Feb-18,170218,62570
7148,54471,17-Feb-18,170218,119144
7149,A886063,10-Jan-18,100118,22081
7150,A886040,10-Jan-18,100118,325
7151,98296,07-Feb-18,70218,79320
7152,174765,20-Feb-18,200218,174765
7153,60084,20-Feb-18,200218,65293
7154,33366,20-Feb-18,200218,44036
7155,A338576,01-Feb-18,10218,608237
7156,B388576,01-Feb-18,10218,555108
7157,C388576,01-Feb-18,10218,541020
7158,D388576,01-Feb-18,10218,401657
7159,E388576,01-Feb-18,10218,430751
7160,F388576,01-Feb-18,10218,157484
7161,98299,09-Feb-18,90218,63276
7162,141496,17-Feb-18,170218,141496
7163,60115,17-Feb-18,170218,6925
7164,60081,17-Feb-18,170218,101335
7165,60082,17-Feb-18,170218,91820
7166,21902,02-Feb-18,20218,32711
7167,93140,12-Feb-18,120218,93140
7168,50216,21-Feb-18,210218,3935
7169,98417,21-Feb-18,210218,2700
7170,69829,21-Feb-18,210218,8700
7171,A514821,06-Jan-18,60118,126972
7172,71650,09-Feb-18,90218,8370
7173,53661,09-Feb-18,90218,13629
7174,53668,20-Feb-18,200218,17781
7175,21864,20-Feb-18,200218,75091
7176,27856,20-Feb-18,200218,27856
7177,326508,07-Feb-18,70218,30230
7178,A326508,07-Feb-18,70218,28585
7179,54462,07-Feb-18,70218,74012
7180,540,07-Feb-18,70218,540
7181,1020,07-Feb-18,70218,1020
7182,A389597,07-Feb-18,70218,2552098
7183,613179,18-Jan-18,180118,275935
7184,54463,08-Feb-18,80218,110387
7185,60108,08-Feb-18,80218,32415
7186,98298,08-Feb-18,80218,65920
7187,33792,21-Feb-18,210218,8127
7188,33793,21-Feb-18,210218,17907
7189,53669,21-Feb-18,210218,37409
7190,33367,21-Feb-18,210218,71307
7191,665317,06-Feb-18,60218,243558
7192,98300,12-Feb-18,120218,53792
7193,325,12-Feb-18,120218,325
7194,18325,08-Jan-18,80118,14117
7195,18347,08-Jan-18,80118,27483
7196,64495,08-Jan-18,80118,7755
7197,67711,18-Jan-18,180118,120
7198,67712,18-Jan-18,180118,20
7199,33352,01-Feb-18,10218,188592
7200,53654,01-Feb-18,10218,101218
7201,IKOC7044390,23-Jan-18,230118,3438619
7202,60332,06-Feb-18,60218,50
7203,71645,07-Feb-18,70218,3004
7204,71646,07-Feb-18,70218,8305
7205,63920,07-Feb-18,70218,3385
7206,53659,07-Feb-18,70218,26380
7207,33357,07-Feb-18,70218,60711
7208,21918,14-Feb-18,140218,26501
7209,148355,14-Feb-18,140218,148355
7210,60079,14-Feb-18,140218,71970
7211,60078,14-Feb-18,140218,84202
7212,60077,14-Feb-18,140218,92847
7213,60112,14-Feb-18,140218,67160
7214,55941,14-Feb-18,140218,20510
7215,13884,26-Feb-18,260218,93306
7216,30567,17-Mar-18,170318,88570
7217,544666,14-Feb-18,140218,93772
7218,519246,14-Feb-18,140218,21467
7219,60076,14-Feb-18,140218,66620
7220,60090,27-Feb-18,270218,90499
7221,100033,28-Feb-18,280218,92845
7222,100032,28-Feb-18,280218,105817
7223,100031,28-Feb-18,280218,225593
7224,307039,22-Mar-18,220318,42585
7225,100029,26-Feb-18,260218,116046
7226,100033,06-Mar-18,60318,55100
7227,100037,06-Mar-18,60318,73150
7228,177121,14-Feb-18,140218,501306
7229,67249,14-Feb-18,140218,2050000
7230,608958,14-Feb-18,140218,720513
7231,A608162,14-Feb-18,140218,471647
7232,A388577,05-Feb-18,50218,364712
7233,100036,06-Mar-18,60318,92040
7234,22917,06-Mar-18,60318,22917
7235,77563,06-Mar-18,60318,77563
7236,123331,06-Mar-18,60318,123331
7237,91201,06-Mar-18,60318,4335
7238,55954,06-Mar-18,60318,8125
7239,60098,06-Mar-18,60318,26455
7240,60096,06-Mar-18,60318,55320
7241,60097,06-Mar-18,60318,55750
7242,232206,06-Mar-18,60318,4145
7243,1482,06-Mar-18,60318,19436
7244,A1482,06-Mar-18,60318,20570
7245,232219,17-Mar-18,170318,5890
7246,307050,17-Mar-18,170318,46836
7247,B307050,17-Mar-18,170318,345
7248,IKOC7197966,17-Mar-18,170318,1822846
7249,100050,16-Mar-18,160318,128483
7250,63364,16-Mar-18,160318,122306
7251,288499,16-Mar-18,160318,288499
7252,33362,14-Feb-18,140218,111871
7253,53664,14-Feb-18,140218,62291
7254,56165,14-Feb-18,140218,56165
7255,11219,14-Feb-18,140218,3400
7256,11220,14-Feb-18,140218,6185
7257,11221,14-Feb-18,140218,5365
7258,21869,26-Feb-18,260218,41515
7259,47406,26-Feb-18,260218,5665
7260,100056,22-Mar-18,220318,119825
7261,55968,22-Mar-18,220318,12195
7262,33315,22-Mar-18,220318,20600
7263,33338,22-Mar-18,220318,43842
7264,IKOC7178235,12-Mar-18,120318,2812932
7265,IKOC718464,12-Mar-18,120318,3461808
7266,11436,26-Feb-18,260218,13296
7267,232172,23-Feb-18,230218,8140
7268,448054,23-Feb-18,230218,48400
7269,87971,03-Feb-18,30218,9585
7270,415796,03-Feb-18,30218,2765
7271,21903,03-Feb-18,30218,31632
7272,7548,03-Feb-18,30218,7285
7273,IKOC71324241,23-Feb-18,230218,2137080
7274,60202,27-Feb-18,270218,125
7275,608086,23-Mar-18,230318,1140
7276,33781,14-Feb-18,140218,5275
7277,33302,06-Mar-18,60318,31400
7278,33375,06-Mar-18,60318,68327
7279,30554,06-Mar-18,60318,53550
7280,30555,06-Mar-18,60318,29055
7281,53663,14-Feb-18,140218,17407
7282,33361,14-Feb-18,140218,37872
7283,46510,14-Feb-18,140218,46510
7284,95368,14-Feb-18,140218,9115
7285,693752,14-Feb-18,140218,31091
7286,69937,14-Feb-18,140218,9140
7287,7525,14-Feb-18,140218,52500
7288,91215,21-Mar-18,210318,54815
7289,931090,21-Mar-18,210318,4095
7290,33310,16-Mar-18,160318,32213
7291,33333,16-Mar-18,160318,49361
7292,30566,16-Mar-18,160318,90245
7293,47676,16-Mar-18,160318,4135
7294,53657,05-Feb-18,50218,11510
7295,33355,05-Feb-18,50218,35957
7296,74052,05-Feb-18,50218,4200
7297,53673,27-Feb-18,270218,27174
7298,33371,27-Feb-18,270218,47116
7299,21870,27-Feb-18,270218,51340
7300,47407,27-Feb-18,270218,4110
7301,50405,14-Feb-18,140218,4805
7302,50406,14-Feb-18,140218,6870
7303,50407,14-Feb-18,140218,4925
7304,54468,14-Feb-18,140218,114645
7305,54489,14-Feb-18,140218,115176
7306,54467,14-Feb-18,140218,101242
7307,A599476,03-Feb-18,30218,41015
7308,232173,26-Feb-18,260218,6890
7309,448076,26-Feb-18,260218,45680
7310,A513548,26-Feb-18,260218,48196
7311,30572,22-Mar-18,220318,76105
7312,100051,17-Mar-18,170318,96381
7313,165375,17-Mar-18,170318,165375
7314,21904,05-Feb-18,50218,9495
7315,7549,05-Feb-18,50218,3175
7316,33967,05-Feb-18,50218,690
7317,232153,05-Feb-18,50218,4240
7318,100028,23-Feb-18,230218,108081
7319,163426,23-Feb-18,230218,163426
7320,60088,23-Feb-18,230218,69696
7321,A515024,06-Mar-18,60318,1130853
7322,6892,14-Feb-18,140218,10976
7323,153852,28-Feb-18,280218,153852
7324,163243,28-Feb-18,280218,163243
7325,17455,28-Feb-18,280218,17455
7326,55951,28-Feb-18,280218,10005
7327,60123,28-Feb-18,280218,10735
7328,60092,28-Feb-18,280218,90155
7329,60091,28-Feb-18,280218,83735
7330,60093,28-Feb-18,280218,63475
7331,33334,17-Mar-18,170318,48586
7332,232225,23-Mar-18,230318,5735
7333,307052,23-Mar-18,230318,38805
7334,60089,26-Feb-18,260218,82620
7335,A388584,26-Feb-18,260218,6542
7336,B388584,26-Feb-18,260218,132357
7337,53672,26-Feb-18,260218,22688
7338,33370,26-Feb-18,260218,49802
7339,33369,23-Feb-18,230218,38629
7340,47682,22-Mar-18,220318,5890
7341,12451,05-Feb-18,50218,12451
7342,33311,17-Mar-18,170318,15510
7343,30540,17-Mar-18,170318,8745
7344,47652,17-Mar-18,170318,8280
7345,47677,17-Mar-18,170318,4775
7346,662913,03-Feb-18,30218,42900
7347,232162,14-Feb-18,140218,6265
7348,232161,14-Feb-18,140218,5151
7349,53671,23-Feb-18,230218,33078
7350,29963,23-Feb-18,230218,102240
7351,21868,23-Feb-18,230218,96615
7352,54458,03-Feb-18,30218,95205
7353,98293,03-Feb-18,30218,104135
7354,1840,03-Feb-18,30218,1840
7355,71642,03-Feb-18,30218,3600
7356,53656,03-Feb-18,30218,9532
7357,33354,03-Feb-18,30218,28320
7358,48888,23-Mar-18,230318,48888
7359,47415,06-Mar-18,60318,1360
7360,47413,06-Mar-18,60318,11300
7361,725316,06-Mar-18,60318,37
7362,33809,21-Mar-18,210318,118926
7363,44903,21-Mar-18,210318,25672
7364,4456080,21-Mar-18,210318,2010
7365,69986,21-Mar-18,210318,8530
7366,69972,21-Mar-18,210318,41610
7367,11448,06-Mar-18,60318,27420
7368,69976,06-Mar-18,60318,1671
7369,69960,06-Mar-18,60318,95080
7370,410757,21-Feb-18,210218,820
7371,A326123,14-Feb-18,140218,27575
7372,B326123,14-Feb-18,140218,43100
7373,IKOC7080909,05-Feb-18,50218,284898
7374,604479,19-Mar-18,190318,604479
7375,IKOC72035562,19-Mar-18,190318,2098670
7376,59898,28-Feb-18,280218,724231
7377,44906,22-Mar-18,220318,19235
7378,69895,22-Mar-18,220318,7935
7379,69140,22-Mar-18,220318,28790
7380,26222,03-Feb-18,30218,2530
7381,26223,03-Feb-18,30218,2800
7382,71233,03-Feb-18,30218,920
7383,933562,21-Feb-18,210218,23440
7384,242612,21-Feb-18,210218,2675
7385,242613,21-Feb-18,210218,1660
7386,232168,21-Feb-18,210218,6820
7387,232169,21-Feb-18,210218,22305
7388,232170,21-Feb-18,210218,7760
7389,448013,21-Feb-18,210218,34440
7390,A448013,21-Feb-18,210218,41900
7391,448040,21-Feb-18,210218,37305
7392,448083,21-Feb-18,210218,3635
7393,177128,21-Feb-18,210218,605385
7394,608113,06-Mar-18,60318,637147
7395,628131,06-Mar-18,60318,493156
7396,468203,06-Mar-18,60318,161970
7397,11438,27-Feb-18,270218,8410
7398,11439,27-Feb-18,270218,107172
7399,69956,27-Feb-18,270218,20100
7400,80464,27-Feb-18,270218,1915
7401,80460,27-Feb-18,270218,2340
7402,80461,27-Feb-18,270218,1240
7403,7020,27-Feb-18,270218,4980
7404,30303,27-Feb-18,270218,6301
7405,A428038,06-Mar-18,60318,965
