Sr.No.,Bank,Challan No.,Challan Date,Challan Amt,ACC Unit,TC Number
295.0,S B I CHHATARPUR,301365,31-DEC-19,1880.0,NCR JHS 03,321102001100652.0
296.0,S B I CHHATARPUR,301366,02-JAN-20,1090.0,NCR JHS 03,321102001100652.0
297.0,S B I KONCH,303789,20-DEC-19,44370.0,NCR JHS 03,321102001100652.0
298.0,S B I KONCH,303790,24-DEC-19,8570.0,NCR JHS 03,321102001100652.0
299.0,S B I KONCH,303791,23-DEC-19,21070.0,NCR JHS 03,321102001100652.0
300.0,S B I KONCH,303792,24-DEC-19,28815.0,NCR JHS 03,321102001100652.0
301.0,S B I KONCH,303793,26-DEC-19,40935.0,NCR JHS 03,321102001100652.0
302.0,S B I KONCH,303794,26-DEC-19,44620.0,NCR JHS 03,321102001100652.0
303.0,S B I KONCH,303795,26-DEC-19,37240.0,NCR JHS 03,321102001100652.0
304.0,S B I KONCH,303796,27-DEC-19,36020.0,NCR JHS 03,321102001100652.0
305.0,S B I KONCH,303797,30-DEC-19,59225.0,NCR JHS 03,321102001100652.0
306.0,S B I KONCH,303798,30-DEC-19,62335.0,NCR JHS 03,321102001100652.0
307.0,S B I KONCH,303799,30-DEC-19,26865.0,NCR JHS 03,321102001100652.0
308.0,S B I KONCH,303800,31-DEC-19,9010.0,NCR JHS 03,321102001100652.0
309.0,SBI CHIRGAON,304326,23-DEC-19,8385.0,NCR JHS 03,321102001100652.0
310.0,SBI CHIRGAON,304327,23-DEC-19,5435.0,NCR JHS 03,321102001100652.0
311.0,SBI CHIRGAON,304328,24-DEC-19,7050.0,NCR JHS 03,321102001100652.0
312.0,SBI CHIRGAON,304329,26-DEC-19,6495.0,NCR JHS 03,321102001100652.0
313.0,SBI CHIRGAON,304330,26-DEC-19,2175.0,NCR JHS 03,321102001100652.0
314.0,SBI CHIRGAON,304331,27-DEC-19,1570.0,NCR JHS 03,321102001100652.0
315.0,SBI CHIRGAON,304332,30-DEC-19,3835.0,NCR JHS 03,321102001100652.0
316.0,SBI CHIRGAON,304333,30-DEC-19,4880.0,NCR JHS 03,321102001100652.0
317.0,SBI CHIRGAON,304334,30-DEC-19,2940.0,NCR JHS 03,321102001100652.0
318.0,SBI CHIRGAON,304335,02-JAN-20,3760.0,NCR JHS 03,321102001100652.0
319.0,SBI CHIRGAON,304336,02-JAN-20,1525.0,NCR JHS 03,321102001100652.0
320.0,S B I PARICHHA,304939,23-DEC-19,315.0,NCR JHS 03,321102001100608.0
321.0,S B I PARICHHA,304940,23-DEC-19,310.0,NCR JHS 03,321102001100608.0
322.0,S B I PARICHHA,304941,24-DEC-19,245.0,NCR JHS 03,321102001100608.0
323.0,S B I BHIND,304942,21-DEC-19,60465.0,NCR JHS 03,321102001100608.0
324.0,S B I PARICHHA,304942,26-DEC-19,680.0,NCR JHS 03,321102001100608.0
325.0,S B I BHIND,304943,23-DEC-19,125135.0,NCR JHS 03,321102001100608.0
326.0,S B I PARICHHA,304943,26-DEC-19,1025.0,NCR JHS 03,321102001100608.0
327.0,S B I PARICHHA,304944,27-DEC-19,310.0,NCR JHS 03,321102001100608.0
328.0,S B I BHIND,304944,23-DEC-19,179225.0,NCR JHS 03,321102001100608.0
329.0,S B I BHIND,304945,25-DEC-19,121485.0,NCR JHS 03,321102001100608.0
330.0,S B I PARICHHA,304945,30-DEC-19,190.0,NCR JHS 03,321102001100608.0
331.0,S B I BHIND,304946,25-DEC-19,6250.0,NCR JHS 03,321102001100608.0
332.0,S B I PARICHHA,304946,30-DEC-19,485.0,NCR JHS 03,321102001100608.0
333.0,S B I BHIND,304947,24-DEC-19,4960.0,NCR JHS 03,321102001100608.0
334.0,S B I PARICHHA,304947,30-DEC-19,140.0,NCR JHS 03,321102001100608.0
335.0,S B I BHIND,304948,26-DEC-19,91310.0,NCR JHS 03,321102001100608.0
336.0,S B I BHIND,304950,27-DEC-19,57575.0,NCR JHS 03,321102001100608.0
337.0,S B I BHIND,304951,30-DEC-19,91775.0,NCR JHS 03,321102001100608.0
338.0,S B I BHIND,304952,30-DEC-19,9370.0,NCR JHS 03,321102001100608.0
339.0,S B I BHIND,304953,30-DEC-19,131800.0,NCR JHS 03,321102001100608.0
340.0,S B I BHIND,304954,30-DEC-19,109260.0,NCR JHS 03,321102001100608.0
341.0,S B I BHIND,304955,31-DEC-19,72910.0,NCR JHS 03,321102001100608.0
342.0,S B I  DABRA,308017,30-DEC-19,50000.0,NCR JHS 03,321102001100608.0
343.0,S B I  DABRA,308018,30-DEC-19,11610.0,NCR JHS 03,321102001100608.0
344.0,S B I  DABRA,308019,31-DEC-19,8993.0,NCR JHS 03,321102001100608.0
345.0,S B I  DABRA,308020,03-JAN-20,50000.0,NCR JHS 03,321102001100609.0
346.0,S B I  DABRA,308022,04-JAN-20,19707.0,NCR JHS 03,321102001100609.0
347.0,S B I  DABRA,308051,07-JAN-20,181610.0,NCR JHS 03,321102001100609.0
348.0,S B I  DABRA,308052,08-JAN-20,178520.0,NCR JHS 03,321102001100609.0
349.0,S B I  DABRA,308055,09-JAN-20,179175.0,NCR JHS 03,321102001100609.0
350.0,S B I  DABRA,308056,10-JAN-20,178960.0,NCR JHS 03,321102001100609.0
351.0,S B I  DABRA,308057,13-JAN-20,139765.0,NCR JHS 03,321102001100609.0
352.0,S B I  DABRA,308058,13-JAN-20,152320.0,NCR JHS 03,321102001100652.0
353.0,S B I  DABRA,308059,13-JAN-20,159160.0,NCR JHS 03,321102001100652.0
354.0,S B I  DABRA,308060,14-JAN-20,145930.0,NCR JHS 03,321102001100652.0
355.0,S B I  DABRA,308061,15-JAN-20,184575.0,NCR JHS 03,321102001100652.0
356.0,S B I  DABRA,308062,16-JAN-20,160605.0,NCR JHS 03,321102001100652.0
357.0,S B I  DABRA,308063,17-JAN-20,206460.0,NCR JHS 03,321102001100652.0
358.0,S B I  DABRA,308064,18-JAN-20,216415.0,NCR JHS 03,321102001100652.0
359.0,S B I  DABRA,308066,20-JAN-20,201430.0,NCR JHS 03,321102001100652.0
360.0,S B I  DABRA,308067,20-JAN-20,201295.0,NCR JHS 03,321102001100652.0
361.0,S B I  DABRA,308068,21-JAN-20,324840.0,NCR JHS 03,321102001100652.0
362.0,SBI BARUASAGAR,308223,23-DEC-19,9335.0,NCR JHS 03,321102001100652.0
363.0,SBI BARUASAGAR,308226,26-DEC-19,11005.0,NCR JHS 03,321102001100652.0
364.0,SBI BARUASAGAR,308229,30-DEC-19,6050.0,NCR JHS 03,321102001100652.0
365.0,SBI BARUASAGAR,308230,30-DEC-19,5585.0,NCR JHS 03,321102001100652.0
366.0,SBI ANTRI,309259,12-DEC-19,660.0,NCR JHS 03,321102001100609.0
367.0,SBI ANTRI,309260,13-DEC-19,505.0,NCR JHS 03,321102001100609.0
368.0,SBI ANTRI,309261,16-DEC-19,430.0,NCR JHS 03,321102001100609.0
369.0,SBI ANTRI,309262,16-DEC-19,840.0,NCR JHS 03,321102001100609.0
370.0,SBI ANTRI,309263,16-DEC-19,635.0,NCR JHS 03,321102001100609.0
371.0,SBI ANTRI,309264,17-DEC-19,445.0,NCR JHS 03,321102001100609.0
372.0,SBI ANTRI,309265,18-DEC-19,325.0,NCR JHS 03,321102001100609.0
373.0,SBI ANTRI,309266,19-JAN-20,420.0,NCR JHS 03,321102001100609.0
374.0,SBI ANTRI,309267,20-DEC-19,420.0,NCR JHS 03,321102001100609.0
375.0,SBI ANTRI,309268,21-DEC-19,360.0,NCR JHS 03,321102001100609.0
376.0,SBI ANTRI,309269,23-DEC-19,225.0,NCR JHS 03,321102001100609.0
377.0,SBI ANTRI,309270,23-DEC-19,380.0,NCR JHS 03,321102001100609.0
378.0,SBI ANTRI,309271,24-DEC-19,510.0,NCR JHS 03,321102001100609.0
379.0,SBI ANTRI,309272,26-DEC-19,565.0,NCR JHS 03,321102001100609.0
380.0,SBI ANTRI,309273,26-DEC-19,370.0,NCR JHS 03,321102001100609.0
381.0,SBI ANTRI,309274,27-DEC-19,150.0,NCR JHS 03,321102001100609.0
382.0,SBI ANTRI,309275,30-DEC-19,290.0,NCR JHS 03,321102001100609.0
383.0,SBI ANTRI,309276,30-DEC-19,190.0,NCR JHS 03,321102001100609.0
384.0,SBI ANTRI,309277,30-DEC-19,185.0,NCR JHS 03,321102001100609.0
385.0,SBI ANTRI,309278,31-DEC-19,90.0,NCR JHS 03,321102001100609.0
386.0,SBI ANTRI,309279,01-DEC-19,245.0,NCR JHS 03,321102001100609.0
387.0,S B I  GWALIOR,309842,23-DEC-19,6260.0,NCR JHS 03,321102001100652.0
388.0,S B I  GWALIOR,309843,24-DEC-19,4130.0,NCR JHS 03,321102001100652.0
389.0,S B I  GWALIOR,309844,26-DEC-19,7610.0,NCR JHS 03,321102001100652.0
390.0,S B I  GWALIOR,309845,27-DEC-19,2355.0,NCR JHS 03,321102001100652.0
391.0,S B I  GWALIOR,309847,30-DEC-19,7500.0,NCR JHS 03,321102001100652.0
392.0,S B I  GWALIOR,309848,31-DEC-19,2125.0,NCR JHS 03,321102001100652.0
393.0,S B I  GWALIOR,309849,01-JAN-20,2825.0,NCR JHS 03,321102001100652.0
394.0,S B I JORA,309947,24-DEC-19,3700.0,NCR JHS 03,321102001100652.0
395.0,S B I JORA,309948,26-DEC-19,5245.0,NCR JHS 03,321102001100652.0
396.0,S B I JORA,309949,26-DEC-19,6750.0,NCR JHS 03,321102001100652.0
397.0,S B I JORA,309950,27-DEC-19,18660.0,NCR JHS 03,321102001100652.0
398.0,S B I JORA,309989,21-DEC-19,4475.0,NCR JHS 03,321102001100652.0
399.0,S B I JORA,309990,23-DEC-19,12020.0,NCR JHS 03,321102001100652.0
400.0,S B I JORA,309991,24-DEC-19,6800.0,NCR JHS 03,321102001100652.0
401.0,S B I JORA,309992,26-DEC-19,18020.0,NCR JHS 03,321102001100652.0
402.0,S B I JORA,309993,27-DEC-19,2695.0,NCR JHS 03,321102001100652.0
403.0,S B I JORA,309994,30-DEC-19,10785.0,NCR JHS 03,321102001100652.0
404.0,SBI KAILARAS,310028,23-DEC-19,10210.0,NCR JHS 03,321102001100652.0
405.0,S B I SHEOPUR KALAN,310246,21-DEC-19,1100.0,NCR JHS 03,321102001100652.0
406.0,S B I SHEOPUR KALAN,310247,23-DEC-19,2695.0,NCR JHS 03,321102001100652.0
407.0,S B I SHEOPUR KALAN,310336,10-DEC-19,1715.0,NCR JHS 03,321102001100652.0
408.0,S B I SHEOPUR KALAN,310337,11-DEC-19,1545.0,NCR JHS 03,321102001100652.0
409.0,S B I SHEOPUR KALAN,310338,12-DEC-19,1230.0,NCR JHS 03,321102001100652.0
410.0,S B I SHEOPUR KALAN,310339,13-DEC-19,975.0,NCR JHS 03,321102001100652.0
411.0,S B I SHEOPUR KALAN,310340,14-DEC-19,4380.0,NCR JHS 03,321102001100652.0
412.0,S B I SHEOPUR KALAN,310341,16-DEC-19,2100.0,NCR JHS 03,321102001100652.0
413.0,S B I SHEOPUR KALAN,310343,18-DEC-19,1595.0,NCR JHS 03,321102001100652.0
414.0,S B I SHEOPUR KALAN,310344,19-DEC-19,1265.0,NCR JHS 03,321102001100652.0
415.0,S B I SHEOPUR KALAN,310345,20-DEC-19,1230.0,NCR JHS 03,321102001100652.0
416.0,S B I SHEOPUR KALAN,310348,24-DEC-19,1680.0,NCR JHS 03,321102001100652.0
417.0,S B I SHEOPUR KALAN,310349,26-DEC-19,2855.0,NCR JHS 03,321102001100652.0
418.0,S B I SHEOPUR KALAN,310350,27-DEC-19,1400.0,NCR JHS 03,321102001100652.0
419.0,S B I SHEOPUR KALAN,310351,30-DEC-19,3405.0,NCR JHS 03,321102001100652.0
420.0,S B I SHEOPUR KALAN,310352,31-DEC-19,1605.0,NCR JHS 03,321102001100652.0
421.0,S B I SHEOPUR KALAN,310353,01-JAN-20,25.0,NCR JHS 03,321102001100652.0
422.0,S B I SHEOPUR KALAN,310354,01-JAN-20,980.0,NCR JHS 03,321102001100652.0
423.0,S B I SHEOPUR KALAN,310487,19-DEC-19,870.0,NCR JHS 03,321102001100652.0
424.0,S B I SHEOPUR KALAN,310488,20-DEC-19,480.0,NCR JHS 03,321102001100652.0
425.0,S B I SHEOPUR KALAN,310489,21-DEC-19,905.0,NCR JHS 03,321102001100652.0
426.0,S B I SHEOPUR KALAN,310490,23-DEC-19,1990.0,NCR JHS 03,321102001100652.0
427.0,S B I SHEOPUR KALAN,310491,24-DEC-19,880.0,NCR JHS 03,321102001100652.0
428.0,S B I SHEOPUR KALAN,310492,26-DEC-19,1780.0,NCR JHS 03,321102001100652.0
429.0,S B I SHEOPUR KALAN,310493,27-DEC-19,625.0,NCR JHS 03,321102001100652.0
430.0,S B I SHEOPUR KALAN,310494,30-DEC-19,2165.0,NCR JHS 03,321102001100652.0
431.0,S B I SHEOPUR KALAN,310495,31-DEC-19,680.0,NCR JHS 03,321102001100652.0
432.0,S B I SHEOPUR KALAN,310496,01-JAN-20,510.0,NCR JHS 03,321102001100652.0
433.0,S B I SHEOPUR KALAN,310525,21-DEC-19,26760.0,NCR JHS 03,321102001100652.0
434.0,S B I SHEOPUR KALAN,310526,23-DEC-19,22150.0,NCR JHS 03,321102001100652.0
435.0,S B I SHEOPUR KALAN,310527,23-DEC-19,7165.0,NCR JHS 03,321102001100652.0
436.0,S B I SHEOPUR KALAN,310528,24-DEC-19,29830.0,NCR JHS 03,321102001100652.0
437.0,S B I SHEOPUR KALAN,310529,26-DEC-19,29500.0,NCR JHS 03,321102001100652.0
438.0,S B I SHEOPUR KALAN,310530,26-DEC-19,29240.0,NCR JHS 03,321102001100652.0
439.0,S B I SHEOPUR KALAN,310531,27-DEC-19,33170.0,NCR JHS 03,321102001100652.0
440.0,S B I SHEOPUR KALAN,310532,30-DEC-19,29140.0,NCR JHS 03,321102001100652.0
441.0,S B I SHEOPUR KALAN,310533,30-DEC-19,28910.0,NCR JHS 03,321102001100652.0
442.0,S B I SHEOPUR KALAN,310534,30-DEC-19,4230.0,NCR JHS 03,321102001100652.0
443.0,S B I SHEOPUR KALAN,310535,31-DEC-19,31580.0,NCR JHS 03,321102001100652.0
444.0,S B I  GWALIOR,310813,11-DEC-19,16435.0,NCR JHS 03,321102001100652.0
445.0,S B I  GWALIOR,310814,12-DEC-19,31925.0,NCR JHS 03,321102001100652.0
446.0,S B I  GWALIOR,310815,13-DEC-19,21450.0,NCR JHS 03,321102001100652.0
447.0,S B I  GWALIOR,310816,19-DEC-19,23680.0,NCR JHS 03,321102001100652.0
448.0,S B I  GWALIOR,310817,17-DEC-19,22910.0,NCR JHS 03,321102001100652.0
449.0,S B I  GWALIOR,310819,19-DEC-19,17635.0,NCR JHS 03,321102001100652.0
450.0,S B I  GWALIOR,310820,20-DEC-19,2880.0,NCR JHS 03,321102001100652.0
451.0,S B I  GWALIOR,310821,21-DEC-19,31230.0,NCR JHS 03,321102001100652.0
452.0,S B I  GWALIOR,310822,23-DEC-19,10360.0,NCR JHS 03,321102001100652.0
453.0,S B I  GWALIOR,310823,24-DEC-19,16975.0,NCR JHS 03,321102001100652.0
454.0,S B I  GWALIOR,310824,26-DEC-19,50100.0,NCR JHS 03,321102001100652.0
455.0,S B I  GWALIOR,310825,27-DEC-19,31325.0,NCR JHS 03,321102001100652.0
456.0,S B I  GWALIOR,310826,30-DEC-19,81350.0,NCR JHS 03,321102001100652.0
457.0,S B I  GWALIOR,310827,31-DEC-19,3505.0,NCR JHS 03,321102001100652.0
458.0,S B I  GWALIOR,310828,01-JAN-20,9300.0,NCR JHS 03,321102001100652.0
459.0,S B I RLY STN.JHANSI,312484,17-DEC-19,680.0,NCR JHS 03,321102001100608.0
460.0,S B I RLY STN.JHANSI,312485,18-DEC-19,190.0,NCR JHS 03,321102001100608.0
461.0,S B I RLY STN.JHANSI,312486,19-DEC-19,45.0,NCR JHS 03,321102001100608.0
462.0,S B I RLY STN.JHANSI,312487,20-DEC-19,170.0,NCR JHS 03,321102001100608.0
463.0,S B I RLY STN.JHANSI,312488,21-DEC-19,330.0,NCR JHS 03,321102001100608.0
464.0,S B I RLY STN.JHANSI,312489,23-DEC-19,165.0,NCR JHS 03,321102001100608.0
465.0,S B I RLY STN.JHANSI,312490,23-DEC-19,145.0,NCR JHS 03,321102001100608.0
466.0,S B I RLY STN.JHANSI,312491,24-DEC-19,150.0,NCR JHS 03,321102001100608.0
467.0,S B I RLY STN.JHANSI,312492,26-DEC-19,370.0,NCR JHS 03,321102001100608.0
468.0,S B I RLY STN.JHANSI,312493,26-DEC-19,155.0,NCR JHS 03,321102001100608.0
469.0,S B I RLY STN.JHANSI,312494,27-DEC-19,240.0,NCR JHS 03,321102001100652.0
470.0,S B I RLY STN.JHANSI,312495,30-DEC-19,195.0,NCR JHS 03,321102001100652.0
471.0,S B I RLY STN.JHANSI,312496,30-DEC-19,160.0,NCR JHS 03,321102001100652.0
472.0,S B I RLY STN.JHANSI,312497,30-DEC-19,30.0,NCR JHS 03,321102001100652.0
473.0,S B I RLY STN.JHANSI,312498,31-DEC-19,50.0,NCR JHS 03,321102001100652.0
474.0,S B I RLY STN.JHANSI,312507,09-JAN-20,2246.0,NCR JHS 03,321102001100652.0
475.0,S B I RLY STN.JHANSI,312555,07-JAN-20,245.0,NCR JHS 03,321102001100652.0
476.0,S B I RLY STN.JHANSI,312556,08-JAN-20,225.0,NCR JHS 03,321102001100652.0
477.0,S B I RLY STN.JHANSI,312557,09-JAN-20,120.0,NCR JHS 03,321102001100652.0
478.0,S B I RLY STN.JHANSI,312558,10-JAN-20,370.0,NCR JHS 03,321102001100652.0
479.0,S B I RLY STN.JHANSI,312559,13-JAN-20,155.0,NCR JHS 03,321102001100652.0
480.0,S B I RLY STN.JHANSI,312560,13-JAN-20,225.0,NCR JHS 03,321102001100652.0
481.0,S B I RLY STN.JHANSI,312561,13-JAN-20,320.0,NCR JHS 03,321102001100652.0
482.0,S B I RLY STN.JHANSI,312562,14-JAN-20,375.0,NCR JHS 03,321102001100652.0
483.0,S B I RLY STN.JHANSI,312563,15-JAN-20,775.0,NCR JHS 03,321102001100652.0
484.0,S B I RLY STN.JHANSI,312564,16-JAN-20,420.0,NCR JHS 03,321102001100652.0
485.0,S B I  MORENA,312687,20-DEC-19,30.0,NCR JHS 03,321102001100609.0
486.0,S B I  MORENA,312688,21-DEC-19,290.0,NCR JHS 03,321102001100609.0
487.0,S B I  MORENA,312693,30-DEC-19,250.0,NCR JHS 03,321102001100609.0
488.0,S B I  MORENA,312694,31-DEC-19,80.0,NCR JHS 03,321102001100609.0
489.0,S B I  MORENA,312695,01-JAN-20,115.0,NCR JHS 03,321102001100609.0
490.0,S B I  TIKAMGARH,313292,16-DEC-19,1170.0,NCR JHS 03,321102001100608.0
491.0,S B I  ORAI,313455,21-DEC-19,286586.0,NCR JHS 03,321102001100608.0
492.0,S B I  ORAI,313456,23-DEC-19,234051.0,NCR JHS 03,321102001100608.0
493.0,S B I  ORAI,313457,23-DEC-19,218091.0,NCR JHS 03,321102001100608.0
494.0,S B I  ORAI,313458,24-DEC-19,222366.0,NCR JHS 03,321102001100608.0
495.0,S B I  ORAI,313459,31-DEC-19,129419.0,NCR JHS 03,321102001100608.0
496.0,S B I  ORAI,313460,26-DEC-19,233654.0,NCR JHS 03,321102001100608.0
497.0,S B I  ORAI,313461,25-DEC-19,13200.0,NCR JHS 03,321102001100608.0
498.0,S B I  ORAI,313462,26-DEC-19,208828.0,NCR JHS 03,321102001100608.0
499.0,S B I  ORAI,313463,26-DEC-19,19152.0,NCR JHS 03,321102001100608.0
500.0,S B I  ORAI,313464,26-DEC-19,182090.0,NCR JHS 03,321102001100608.0
501.0,S B I  ORAI,313465,27-DEC-19,3024.0,NCR JHS 03,321102001100608.0
502.0,S B I  ORAI,313466,30-DEC-19,172475.0,NCR JHS 03,321102001100608.0
503.0,S B I  ORAI,313467,30-DEC-19,164106.0,NCR JHS 03,321102001100608.0
504.0,S B I  ORAI,313468,30-DEC-19,186635.0,NCR JHS 03,321102001100608.0
505.0,S B I  ORAI,313469,31-DEC-19,194491.0,NCR JHS 03,321102001100608.0
506.0,S B I  ORAI,313470,31-DEC-19,6615.0,NCR JHS 03,321102001100608.0
507.0,S B I  ORAI,313471,01-JAN-20,1564512.0,NCR JHS 03,321102001100652.0
508.0,S B I  ORAI,313472,01-JAN-20,181596.0,NCR JHS 03,321102001100652.0
509.0,S B I  ORAI,313473,02-JAN-20,248133.0,NCR JHS 03,321102001100652.0
510.0,S B I  ORAI,313474,03-JAN-20,261570.0,NCR JHS 03,321102001100652.0
511.0,S B I  ORAI,313475,04-JAN-20,283203.0,NCR JHS 03,321102001100652.0
512.0,S B I  ORAI,313476,06-JAN-20,18270.0,NCR JHS 03,321102001100652.0
513.0,S B I  ORAI,313477,06-JAN-20,186055.0,NCR JHS 03,321102001100652.0
514.0,S B I  ORAI,313478,06-JAN-20,222565.0,NCR JHS 03,321102001100652.0
515.0,S B I  ORAI,313479,07-JAN-20,196150.0,NCR JHS 03,321102001100652.0
516.0,S B I  ORAI,313480,08-JAN-20,228563.0,NCR JHS 03,321102001100652.0
517.0,S B I  ORAI,313481,09-JAN-20,215231.0,NCR JHS 03,321102001100652.0
518.0,S B I  ORAI,313482,10-JAN-20,206123.0,NCR JHS 03,321102001100652.0
519.0,S B I  ORAI,313484,13-JAN-20,244165.0,NCR JHS 03,321102001100652.0
520.0,S B I  ORAI,313485,13-JAN-20,184551.0,NCR JHS 03,321102001100652.0
521.0,S B I  ORAI,313486,13-JAN-20,15624.0,NCR JHS 03,321102001100652.0
522.0,S B I  ORAI,313487,13-JAN-20,116281.0,NCR JHS 03,321102001100652.0
523.0,S B I  ORAI,313488,14-JAN-20,217250.0,NCR JHS 03,321102001100652.0
524.0,S B I  ORAI,313490,15-JAN-20,237430.0,NCR JHS 03,321102001100652.0
525.0,S B I  ORAI,313491,16-JAN-20,214377.0,NCR JHS 03,321102001100652.0
526.0,S B I  ORAI,313492,17-JAN-20,150765.0,NCR JHS 03,321102001100652.0
527.0,S B I  ORAI,313493,18-JAN-20,267535.0,NCR JHS 03,321102001100652.0
528.0,S B I  ORAI,313495,20-JAN-20,279625.0,NCR JHS 03,321102001100652.0
529.0,S B I  ORAI,313496,20-JAN-20,279225.0,NCR JHS 03,321102001100652.0
530.0,SBI RANIPUR,313675,23-DEC-19,8845.0,NCR JHS 03,321102001100652.0
531.0,SBI RANIPUR,313678,26-DEC-19,9545.0,NCR JHS 03,321102001100652.0
532.0,SBI RANIPUR,313681,30-DEC-19,3140.0,NCR JHS 03,321102001100652.0
533.0,SBI RANIPUR,313682,30-DEC-19,6080.0,NCR JHS 03,321102001100652.0
534.0,S B I  DABRA,313823,01-OCT-19,25200.0,NCR JHS 03,321102001100652.0
535.0,S B I  DABRA,313824,03-OCT-19,53864.0,NCR JHS 03,321102001100652.0
536.0,S B I  DABRA,313826,04-OCT-19,56300.0,NCR JHS 03,321102001100652.0
537.0,S B I  DABRA,313829,07-OCT-19,50000.0,NCR JHS 03,321102001100652.0
538.0,S B I  DABRA,313934,23-DEC-19,163830.0,NCR JHS 03,321102001100608.0
539.0,S B I  DABRA,313936,23-DEC-19,169095.0,NCR JHS 03,321102001100608.0
540.0,S B I  DABRA,313937,24-DEC-19,189660.0,NCR JHS 03,321102001100608.0
541.0,S B I  DABRA,313939,26-DEC-19,184108.0,NCR JHS 03,321102001100608.0
542.0,S B I  DABRA,313940,27-DEC-19,207215.0,NCR JHS 03,321102001100608.0
543.0,S B I  DABRA,313941,30-DEC-19,81030.0,NCR JHS 03,321102001100608.0
544.0,S B I  DABRA,313942,30-DEC-19,95350.0,NCR JHS 03,321102001100608.0
545.0,S B I  DABRA,313943,30-DEC-19,120925.0,NCR JHS 03,321102001100608.0
546.0,S B I  DABRA,313944,31-DEC-19,112525.0,NCR JHS 03,321102001100608.0
547.0,S B I  DABRA,313945,02-JAN-20,138415.0,NCR JHS 03,321102001100608.0
548.0,S B I  DABRA,313946,02-JAN-20,123673.0,NCR JHS 03,321102001100609.0
549.0,S B I  DABRA,313947,03-JAN-20,161920.0,NCR JHS 03,321102001100609.0
550.0,S B I  DABRA,313948,04-JAN-20,174775.0,NCR JHS 03,321102001100609.0
551.0,S B I  DABRA,313949,06-JAN-20,177130.0,NCR JHS 03,321102001100609.0
552.0,S B I  DABRA,313950,09-JAN-20,156615.0,NCR JHS 03,321102001100609.0
553.0,S B I  MORENA,314377,02-DEC-19,5125.0,NCR JHS 03,321102001100609.0
554.0,S B I  MORENA,314378,03-DEC-19,6525.0,NCR JHS 03,321102001100609.0
555.0,S B I  MORENA,314379,04-DEC-19,4385.0,NCR JHS 03,321102001100609.0
556.0,S B I  MORENA,314380,05-DEC-19,4695.0,NCR JHS 03,321102001100609.0
557.0,S B I  MORENA,314381,06-DEC-19,3065.0,NCR JHS 03,321102001100609.0
558.0,S B I  MORENA,314382,07-DEC-19,3885.0,NCR JHS 03,321102001100609.0
559.0,S B I  MORENA,314383,09-DEC-19,10790.0,NCR JHS 03,321102001100609.0
560.0,S B I  MORENA,314384,10-DEC-19,5750.0,NCR JHS 03,321102001100609.0
561.0,S B I  MORENA,314385,11-DEC-19,7030.0,NCR JHS 03,321102001100609.0
562.0,S B I  MORENA,314386,12-DEC-19,5305.0,NCR JHS 03,321102001100609.0
563.0,S B I  MORENA,314387,13-DEC-19,9155.0,NCR JHS 03,321102001100609.0
564.0,S B I  MORENA,314388,16-DEC-19,12975.0,NCR JHS 03,321102001100609.0
565.0,S B I  MORENA,314389,17-DEC-19,2765.0,NCR JHS 03,321102001100609.0
566.0,S B I  MORENA,314390,18-DEC-19,4510.0,NCR JHS 03,321102001100609.0
567.0,S B I  MORENA,314391,19-DEC-19,3775.0,NCR JHS 03,321102001100609.0
568.0,S B I  MORENA,314392,20-DEC-19,2550.0,NCR JHS 03,321102001100609.0
569.0,S B I  MORENA,314393,21-DEC-19,2920.0,NCR JHS 03,321102001100609.0
570.0,S B I  MORENA,314398,30-DEC-19,8355.0,NCR JHS 03,321102001100609.0
571.0,S B I  MORENA,314399,31-DEC-19,1515.0,NCR JHS 03,321102001100609.0
572.0,S B I  MORENA,314400,01-JAN-20,2965.0,NCR JHS 03,321102001100609.0
573.0,SBI RANIA,314563,13-DEC-19,3265.0,NCR JHS 03,321102001100608.0
574.0,SBI RANIA,314564,13-DEC-19,1445.0,NCR JHS 03,321102001100608.0
575.0,SBI RANIA,314565,14-JAN-20,2705.0,NCR JHS 03,321102001100608.0
576.0,SBI RANIA,314566,15-DEC-19,3305.0,NCR JHS 03,321102001100608.0
577.0,SBI RANIA,314567,16-DEC-19,3195.0,NCR JHS 03,321102001100608.0
578.0,SBI RANIA,314568,18-DEC-19,4690.0,NCR JHS 03,321102001100608.0
579.0,SBI RANIA,314569,20-DEC-19,4060.0,NCR JHS 03,321102001100608.0
580.0,SBI RANIA,314570,19-DEC-19,1015.0,NCR JHS 03,321102001100608.0
581.0,SBI RANIA,314571,20-DEC-19,245.0,NCR JHS 03,321102001100608.0
582.0,SBI RANIA,314572,23-DEC-19,760.0,NCR JHS 03,321102001100608.0
583.0,SBI RANIA,314573,23-DEC-19,2860.0,NCR JHS 03,321102001100608.0
584.0,SBI RANIA,314574,23-DEC-19,1325.0,NCR JHS 03,321102001100608.0
585.0,SBI RANIA,314575,24-DEC-19,255.0,NCR JHS 03,321102001100608.0
586.0,SBI RANIA,314576,26-DEC-19,830.0,NCR JHS 03,321102001100608.0
587.0,SBI RANIA,314577,26-DEC-19,300.0,NCR JHS 03,321102001100608.0
588.0,SBI RANIA,314578,27-DEC-19,185.0,NCR JHS 03,321102001100608.0
589.0,SBI RANIA,314579,30-DEC-19,110.0,NCR JHS 03,321102001100608.0
