Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt
32558,29319,12-DEC-19,121219,67130
32559,967424,12-DEC-19,121219,975
32560,951323,12-DEC-19,121219,195
32561,38126,12-DEC-19,121219,170
32562,A394937,12-DEC-19,121219,40865
32563,158147,12-DEC-19,121219,2020
32564,8228,12-DEC-19,121219,4060
32565,8205,12-DEC-19,121219,6770
32566,206,12-DEC-19,121219,2025
32567,207,12-DEC-19,121219,1330
32568,40269,12-DEC-19,121219,14883
32569,40219,12-DEC-19,121219,43226
32570,76642,30-DEC-19,301219,41545
32571,76641,30-DEC-19,301219,65100
32572,55287271,30-DEC-19,301219,515
32573,55132322,30-DEC-19,301219,2235
32574,588110,30-DEC-19,301219,45005
32575,247078,30-DEC-19,301219,438675
32576,588109,30-DEC-19,301219,41090
32577,247079,30-DEC-19,301219,434725
32578,473157,30-DEC-19,301219,360990
32579,473156,30-DEC-19,301219,386880
32580,993598,30-DEC-19,301219,4657099
32581,265956,30-DEC-19,301219,60
32582,448531,30-DEC-19,301219,2175
32583,1980,30-DEC-19,301219,1980
32584,510,30-DEC-19,301219,510
32585,1150,30-DEC-19,301219,1150
32586,21194,30-DEC-19,301219,2575
32587,21193,30-DEC-19,301219,4085
32588,18707,30-DEC-19,301219,14735
32589,18708,30-DEC-19,301219,11100
32590,A914382,30-DEC-19,301219,113420
32591,B914382,30-DEC-19,301219,1500000
32592,C914382,30-DEC-19,301219,50000
32593,30732,30-DEC-19,301219,905
32594,495,30-DEC-19,301219,1825
32595,494,30-DEC-19,301219,1430
32596,947147,30-DEC-19,301219,1705
32597,947148,30-DEC-19,301219,1700
32598,42157,16-DEC-19,161219,660
32599,592444,16-DEC-19,161219,1895
32600,592496,16-DEC-19,161219,5175
32601,15842,16-DEC-19,161219,2040
32602,15867,16-DEC-19,161219,39825
32603,686176,16-DEC-19,161219,56443
32604,686177,16-DEC-19,161219,45174
32605,IKOC9161877,16-DEC-19,161219,888182
32606,IKOC9162399,16-DEC-19,161219,318764
32607,IKOC9163834,16-DEC-19,161219,1624538
32608,217500,16-DEC-19,161219,933898
32609,217499,16-DEC-19,161219,138889
32610,77515,12-DEC-19,121219,77515
32611,39511,12-DEC-19,121219,13015
32612,43992,12-DEC-19,121219,112150
32613,15656,12-DEC-19,121219,875
32614,17993,30-DEC-19,301219,79127
32615,300,30-DEC-19,301219,300
32616,830,30-DEC-19,301219,830
32617,25661,30-DEC-19,301219,1040
32618,25662,30-DEC-19,301219,900
32619,33991,30-DEC-19,301219,815
32620,33989,30-DEC-19,301219,1200
32621,33990,30-DEC-19,301219,570
32622,25643,30-DEC-19,301219,230203
32623,25649,30-DEC-19,301219,172680
32624,986178,30-DEC-19,301219,2530
32625,986176,30-DEC-19,301219,2815
32626,986177,30-DEC-19,301219,6890
32627,42171,30-DEC-19,301219,370
32628,42170,30-DEC-19,301219,565
32629,999842,30-DEC-19,301219,18020
32630,38228,30-DEC-19,301219,5245
32631,38229,30-DEC-19,301219,6750
32632,592407,30-DEC-19,301219,14090
32633,592408,30-DEC-19,301219,1100
32634,592459,30-DEC-19,301219,5565
32635,592460,30-DEC-19,301219,4780
32636,947044,26-DEC-19,261219,310
32637,947043,26-DEC-19,261219,315
32638,4230,26-DEC-19,261219,26515
32639,4231,26-DEC-19,261219,26590
32640,38138,26-DEC-19,261219,80
32641,38139,26-DEC-19,261219,100
32642,217498,16-DEC-19,161219,32237
32643,217497,16-DEC-19,161219,140395
32644,217496,16-DEC-19,161219,1940
32645,217495,16-DEC-19,161219,2000
32646,217494,16-DEC-19,161219,67951
32647,217493,16-DEC-19,161219,1000
32648,217464,16-DEC-19,161219,45711
32649,A552393,19-DEC-19,191219,600
32650,18898,19-DEC-19,191219,15935
32651,18445,19-DEC-19,191219,6810
32652,953879,19-DEC-19,191219,4530
32653,12149,19-DEC-19,191219,1930
32654,18799,19-DEC-19,191219,955
32655,982699,19-DEC-19,191219,51105
32656,986294,19-DEC-19,191219,717048
32657,590580,19-DEC-19,191219,322926
32658,A288988,19-DEC-19,191219,69765
32659,529321,19-DEC-19,191219,157406
32660,951345,19-DEC-19,191219,5125
32661,951294,19-DEC-19,191219,66900
32662,951346,19-DEC-19,191219,3240
32663,951433,19-DEC-19,191219,14805
32664,967060,19-DEC-19,191219,21450
32665,21515,19-DEC-19,191219,330
32666,21599,19-DEC-19,191219,2595
32667,160679,19-DEC-19,191219,111350
32668,470835,19-DEC-19,191219,2450
32669,384997,19-DEC-19,191219,4530
32670,23310,19-DEC-19,191219,23310
32671,43593,12-DEC-19,121219,192975
32672,A43559,12-DEC-19,121219,440
32673,38194,12-DEC-19,121219,1165
32674,38313,12-DEC-19,121219,4280
32675,37370,12-DEC-19,121219,20115
32676,A38279,12-DEC-19,121219,1715
32677,A987845,12-DEC-19,121219,73175
32678,12314,12-DEC-19,121219,5750
32679,38439,12-DEC-19,121219,3360
32680,38499,12-DEC-19,121219,545
32681,891810,12-DEC-19,121219,715
32682,247063,12-DEC-19,121219,673735
32683,473141,12-DEC-19,121219,491150
32684,98112,12-DEC-19,121219,98112
32685,15630,12-DEC-19,121219,15630
32686,13810,12-DEC-19,121219,13810
32687,105462,12-DEC-19,121219,105462
32688,160743,12-DEC-19,121219,160743
32689,993583,12-DEC-19,121219,3097328
32690,18850,26-DEC-19,261219,18540
32691,18232,26-DEC-19,261219,5425
32692,A229757,26-DEC-19,261219,346610
32693,953885,26-DEC-19,261219,2355
32694,953782,26-DEC-19,261219,5625
32695,953781,26-DEC-19,261219,1835
32696,A953885,26-DEC-19,261219,9335
32697,560,26-DEC-19,261219,769861
32698,A505748,26-DEC-19,261219,279515
32699,A505747,26-DEC-19,261219,282165
32700,986267,26-DEC-19,261219,342068
32701,256342,26-DEC-19,261219,463
32702,986784,26-DEC-19,261219,562410
32703,590590,26-DEC-19,261219,218091
32704,590589,26-DEC-19,261219,234051
32705,529230,26-DEC-19,261219,111955
32706,951253,26-DEC-19,261219,87335
32707,951254,26-DEC-19,261219,74375
32708,967106,26-DEC-19,261219,1025
32709,967105,26-DEC-19,261219,770
32710,951441,26-DEC-19,261219,50000
32711,951445,26-DEC-19,261219,565
32712,967067,26-DEC-19,261219,10360
32713,21522,26-DEC-19,261219,675
32714,967132,26-DEC-19,261219,6260
32715,951446,26-DEC-19,261219,106375
32716,3337422,26-DEC-19,261219,50000
32717,A012357,26-DEC-19,261219,407880
32718,15668,26-DEC-19,261219,470
32719,15669,26-DEC-19,261219,635
32720,43570,26-DEC-19,261219,40
32721,43571,26-DEC-19,261219,140
32722,43612,26-DEC-19,261219,163830
32723,43613,26-DEC-19,261219,169095
32724,38004,26-DEC-19,261219,1990
32725,38299,26-DEC-19,261219,2695
32726,38323,26-DEC-19,261219,5450
32727,986378,26-DEC-19,261219,425
32728,76638,26-DEC-19,261219,72830
32729,76639,26-DEC-19,261219,76450
32730,898971,26-DEC-19,261219,890
32731,993427,19-DEC-19,191219,50000
32732,86649,19-DEC-19,191219,126354
32733,1750,19-DEC-19,191219,1750
32734,591269,19-DEC-19,191219,2070
32735,947034,19-DEC-19,191219,585
32736,273014,19-DEC-19,191219,120
32737,273015,19-DEC-19,191219,160
32738,273016,19-DEC-19,191219,465
32739,273017,19-DEC-19,191219,140
32740,273018,19-DEC-19,191219,165
32741,273019,19-DEC-19,191219,130
32742,273020,19-DEC-19,191219,105
32743,273021,19-DEC-19,191219,50000
32744,29322,19-DEC-19,191219,43340
32745,A720464,19-DEC-19,191219,42955
32746,A720465,19-DEC-19,191219,53039
32747,A720463,19-DEC-19,191219,114605
32748,B720463,19-DEC-19,191219,81171
32749,C720463,19-DEC-19,191219,75684
32750,D720463,19-DEC-19,191219,29703
32751,B720464,19-DEC-19,191219,148892
32752,C720464,19-DEC-19,191219,110908
32753,D720464,19-DEC-19,191219,73243
32754,E720464,19-DEC-19,191219,78553
32755,A720466,19-DEC-19,191219,42955
32756,265835,12-DEC-19,121219,280
32757,44808,12-DEC-19,121219,1120
32758,44809,12-DEC-19,121219,830
32759,44810,12-DEC-19,121219,545
32760,2365,12-DEC-19,121219,2365
32761,1810,12-DEC-19,121219,1810
32762,3485,12-DEC-19,121219,3485
32763,0399354,12-DEC-19,121219,429
32764,21178,12-DEC-19,121219,8255
32765,21217,12-DEC-19,121219,34510
32766,21216,12-DEC-19,121219,27425
32767,21215,12-DEC-19,121219,33630
32768,21177,12-DEC-19,121219,4765
32769,21176,12-DEC-19,121219,7345
32770,479,12-DEC-19,121219,2495
32771,947132,12-DEC-19,121219,4266
32772,160689,26-DEC-19,261219,305585
32773,953532,26-DEC-19,261219,3401
32774,212580,26-DEC-19,261219,355678
32775,212579,26-DEC-19,261219,476953
32776,86658,26-DEC-19,261219,81841
32777,A86658,26-DEC-19,261219,69806
32778,29217,26-DEC-19,261219,4535
32779,A763476,26-DEC-19,261219,7125
32780,949379,26-DEC-19,261219,61640
32781,949380,26-DEC-19,261219,59445
32782,A501493,26-DEC-19,261219,895
32783,681102,26-DEC-19,261219,13095
32784,681101,26-DEC-19,261219,33750
32785,475027,26-DEC-19,261219,985
32786,475026,26-DEC-19,261219,1000
32787,8238,26-DEC-19,261219,4516
32788,8215,26-DEC-19,261219,6535
32789,307,26-DEC-19,261219,1140
32790,306,26-DEC-19,261219,3290
32791,40316,26-DEC-19,261219,14860
32792,45003,26-DEC-19,261219,45003
32793,32375,26-DEC-19,261219,32375
32794,87275,26-DEC-19,261219,87275
32795,A38440,26-DEC-19,261219,38440
32796,53715,26-DEC-19,261219,53715
32797,38355,26-DEC-19,261219,38355
32798,684577,26-DEC-19,261219,92351
32799,12129,26-DEC-19,261219,270
32800,174166,26-DEC-19,261219,26530
32801,174016,26-DEC-19,261219,63366
32802,55132019,26-DEC-19,261219,1595
32803,588106,26-DEC-19,261219,45930
32804,588107,26-DEC-19,261219,36378
32805,247076,26-DEC-19,261219,416010
32806,247075,26-DEC-19,261219,463649
32807,8208,19-DEC-19,191219,3700
32808,8231,19-DEC-19,191219,2311
32809,213,19-DEC-19,191219,3200
32810,214,19-DEC-19,191219,1930
32811,40222,19-DEC-19,191219,31049
32812,40272,19-DEC-19,191219,11132
32813,87625,19-DEC-19,191219,87625
32814,174085,19-DEC-19,191219,106705
32815,39514,19-DEC-19,191219,8370
32816,A839485,19-DEC-19,191219,90057
32817,43995,19-DEC-19,191219,88430
32818,15659,19-DEC-19,191219,530
32819,43561,19-DEC-19,191219,200
32820,43596,19-DEC-19,191219,184175
32821,38197,19-DEC-19,191219,445
32822,38316,19-DEC-19,191219,1985
32823,38282,19-DEC-19,191219,975
32824,38373,19-DEC-19,191219,23315
32825,12317,19-DEC-19,191219,9155
32826,38442,19-DEC-19,191219,1820
32827,543777,19-DEC-19,191219,370
32828,19304,12-DEC-19,121219,50330
32829,19392,12-DEC-19,121219,5575
32830,12145,12-DEC-19,121219,5630
32831,A966479,12-DEC-19,121219,1
32832,12146,12-DEC-19,121219,3810
32833,953875,12-DEC-19,121219,14565
32834,18796,12-DEC-19,121219,1495
32835,982694,12-DEC-19,121219,67765
32836,982695,12-DEC-19,121219,67705
32837,982696,12-DEC-19,121219,53366
32838,1422552,12-DEC-19,121219,1422552
32839,A508863,12-DEC-19,121219,9910
32840,A505732,12-DEC-19,121219,365100
32841,A505733,12-DEC-19,121219,320260
32842,A505734,12-DEC-19,121219,385835
32843,256000,12-DEC-19,121219,741652
32844,590576,12-DEC-19,121219,264428
32845,951343,12-DEC-19,121219,2985
32846,951291,12-DEC-19,121219,49505
32847,21548,12-DEC-19,121219,19225
32848,951427,12-DEC-19,121219,8190
32849,951426,12-DEC-19,121219,475
32850,967057,12-DEC-19,121219,22385
32851,21596,12-DEC-19,121219,3635
32852,21512,12-DEC-19,121219,555
32853,433520,12-DEC-19,121219,24885
32854,433463,12-DEC-19,121219,90695
32855,162083,12-DEC-19,121219,557495
32856,470834,12-DEC-19,121219,2390
32857,160690,27-DEC-19,271219,167816
32858,2366314,27-DEC-19,271219,2366314
32859,993431,27-DEC-19,271219,10175
32860,212581,27-DEC-19,271219,430037
32861,86660,27-DEC-19,271219,103926
32862,949381,27-DEC-19,271219,90080
32863,29218,27-DEC-19,271219,1415
32864,947045,27-DEC-19,271219,615
32865,4232,27-DEC-19,271219,52585
32866,A720475,27-DEC-19,271219,990000
32867,B720475,27-DEC-19,271219,576210
32868,38088,27-DEC-19,271219,680
32869,38038,27-DEC-19,271219,45
32870,86654,20-DEC-19,201219,155765
32871,29213,20-DEC-19,201219,2155
32872,591272,20-DEC-19,201219,2325
32873,947039,20-DEC-19,201219,1425
32874,4226,20-DEC-19,201219,61446
32875,A720472,20-DEC-19,201219,1001001
32876,38082,20-DEC-19,201219,1040
32877,38032,20-DEC-19,201219,210
32878,15822,20-DEC-19,201219,1000
32879,8211,20-DEC-19,201219,3970
32880,8234,20-DEC-19,201219,3148
32881,40225,20-DEC-19,201219,33069
32882,40275,20-DEC-19,201219,13492
32883,48030,20-DEC-19,201219,48030
32884,993144,19-DEC-19,191219,565
32885,A552858,19-DEC-19,191219,445
32886,473144,19-DEC-19,191219,432920
32887,247066,19-DEC-19,191219,528910
32888,992283,19-DEC-19,191219,54785
32889,7862,19-DEC-19,191219,7862
32890,100135,19-DEC-19,191219,100135
32891,993586,19-DEC-19,191219,3192298
32892,42851,19-DEC-19,191219,290
32893,266154,19-DEC-19,191219,60
32894,2185,19-DEC-19,191219,2185
32895,1600,19-DEC-19,191219,1600
32896,0554689,19-DEC-19,191219,1555
32897,0554688,19-DEC-19,191219,2417
32898,21220,19-DEC-19,191219,15095
32899,21181,19-DEC-19,191219,5825
32900,947135,19-DEC-19,191219,1755
32901,384996,12-DEC-19,121219,3621
32902,160676,12-DEC-19,121219,95412
32903,A891164,12-DEC-19,121219,1045
32904,86646,12-DEC-19,121219,112935
32905,A86646,12-DEC-19,121219,134235
32906,86645,12-DEC-19,121219,141227
32907,29207,12-DEC-19,121219,3080
32908,535141,12-DEC-19,121219,6615
32909,591266,12-DEC-19,121219,24190
32910,947029,12-DEC-19,121219,1365
32911,947030,12-DEC-19,121219,620
32912,947031,12-DEC-19,121219,1200
32913,681103,27-DEC-19,271219,55245
32914,475028,27-DEC-19,271219,1450
32915,8216,27-DEC-19,271219,4740
32916,8239,27-DEC-19,271219,2555
32917,308,27-DEC-19,271219,1585
32918,309,27-DEC-19,271219,835
32919,40317,27-DEC-19,271219,13401
32920,40305,27-DEC-19,271219,28047
32921,174804,27-DEC-19,271219,63690
32922,15670,27-DEC-19,271219,430
32923,43572,27-DEC-19,271219,240
32924,43614,27-DEC-19,271219,189660
32925,38005,27-DEC-19,271219,880
32926,38291,27-DEC-19,271219,1680
32927,38324,27-DEC-19,271219,3175
32928,986209,20-DEC-19,201219,5290
32929,986210,20-DEC-19,201219,3645
32930,174502,20-DEC-19,201219,66930
32931,39519,20-DEC-19,201219,13185
32932,106082,20-DEC-19,201219,535
32933,43566,20-DEC-19,201219,115
32934,43605,20-DEC-19,201219,190895
32935,38286,20-DEC-19,201219,1595
32936,38319,20-DEC-19,201219,4045
32937,38200,20-DEC-19,201219,1440
32938,76634,20-DEC-19,201219,59780
32939,38445,20-DEC-19,201219,1610
32940,543780,20-DEC-19,201219,770
32941,12320,20-DEC-19,201219,4510
32942,473149,20-DEC-19,201219,456675
32943,247071,20-DEC-19,201219,579035
32944,17984,19-DEC-19,191219,70496
32945,3265,19-DEC-19,191219,3265
32946,1445,19-DEC-19,191219,1445
32947,999794,19-DEC-19,191219,2750
32948,999833,19-DEC-19,191219,5820
32949,42158,19-DEC-19,191219,505
32950,592497,19-DEC-19,191219,3920
32951,592445,19-DEC-19,191219,1160
32952,548198,19-DEC-19,191219,33630
32953,548175,19-DEC-19,191219,610
32954,548168,19-DEC-19,191219,905
32955,15843,19-DEC-19,191219,1546
32956,18563,19-DEC-19,191219,46286
32957,19462,19-DEC-19,191219,4270
32958,953825,19-DEC-19,191219,530
32959,953881,19-DEC-19,191219,4030
32960,255899,19-DEC-19,191219,820
32961,986400,19-DEC-19,191219,717434
32962,590584,19-DEC-19,191219,342877
32963,951348,19-DEC-19,191219,4745
32964,951349,19-DEC-19,191219,6235
32965,951347,19-DEC-19,191219,2775
32966,951298,19-DEC-19,191219,52065
32967,951350,19-DEC-19,191219,1825
32968,17981,12-DEC-19,121219,146118
32969,1795,12-DEC-19,121219,1795
32970,4695,12-DEC-19,121219,4695
32971,3840,12-DEC-19,121219,3840
32972,10161,12-DEC-19,121219,10161
32973,999790,12-DEC-19,121219,6445
32974,999791,12-DEC-19,121219,4220
32975,999830,12-DEC-19,121219,5750
32976,42155,12-DEC-19,121219,655
32977,592442,12-DEC-19,121219,1610
32978,592494,12-DEC-19,121219,4825
32979,41959,12-DEC-19,121219,940
32980,42000,12-DEC-19,121219,3310
32981,41965,12-DEC-19,121219,48515
32982,76640,27-DEC-19,271219,70550
32983,473155,27-DEC-19,271219,480985
32984,247077,27-DEC-19,271219,597425
32985,588108,27-DEC-19,271219,50120
32986,882291,27-DEC-19,271219,80544
32987,2429241,27-DEC-19,271219,2429241
32988,42852,27-DEC-19,271219,150
32989,265952,27-DEC-19,271219,90
32990,44826,27-DEC-19,271219,480
32991,2330,27-DEC-19,271219,2330
32992,755,27-DEC-19,271219,755
32993,8000,27-DEC-19,271219,8000
32994,588102,20-DEC-19,201219,50050
32995,6972,20-DEC-19,201219,6972
32996,136155,20-DEC-19,201219,136155
32997,993589,20-DEC-19,201219,2821116
32998,265636,20-DEC-19,201219,35
32999,487,20-DEC-19,201219,2155
33000,947140,20-DEC-19,201219,2070
33001,17987,20-DEC-19,201219,40550
33002,18956,20-DEC-19,201219,680
33003,18957,20-DEC-19,201219,525
33004,999797,20-DEC-19,201219,3300
33005,42163,20-DEC-19,201219,325
33006,592452,20-DEC-19,201219,5665
33007,592450,20-DEC-19,201219,18810
33008,21517,19-DEC-19,191219,320
33009,967126,19-DEC-19,191219,3695
33010,967062,19-DEC-19,191219,22910
33011,00414,19-DEC-19,191219,74313
33012,35020,19-DEC-19,191219,35020
33013,162090,19-DEC-19,191219,50000
33014,337416,19-DEC-19,191219,4695289
33015,12383,19-DEC-19,191219,9705
33016,A12383,19-DEC-19,191219,503245
33017,384998,19-DEC-19,191219,4470
33018,470836,19-DEC-19,191219,2235
33019,160683,19-DEC-19,191219,107885
33020,476318,19-DEC-19,191219,5800
33021,10181,19-DEC-19,191219,10181
33022,137,19-DEC-19,191219,6862
33023,138,19-DEC-19,191219,3803
33024,136,19-DEC-19,191219,9030
33025,112,19-DEC-19,191219,10758
33026,29212,19-DEC-19,191219,1920
33027,591271,19-DEC-19,191219,2330
33028,217485,12-DEC-19,121219,60
33029,217486,12-DEC-19,121219,953937
33030,217487,12-DEC-19,121219,5000
33031,217488,12-DEC-19,121219,280257
33032,217490,12-DEC-19,121219,15000
33033,217491,12-DEC-19,121219,20000
33034,217492,12-DEC-19,121219,461000
33035,3829,24-DEC-19,241219,3050
33036,17967,24-DEC-19,241219,8880
33037,601,24-DEC-19,241219,70
33038,558,24-DEC-19,241219,324475
33039,256216,24-DEC-19,241219,915
33040,986150,24-DEC-19,241219,966545
33041,590588,24-DEC-19,241219,286586
33042,951252,24-DEC-19,241219,33980
33043,967104,24-DEC-19,241219,5975
33044,967131,24-DEC-19,241219,3220
33045,967066,24-DEC-19,241219,31230
33046,95144,24-DEC-19,241219,105
33047,951444,24-DEC-19,241219,15120
33048,337418,24-DEC-19,241219,18144
33049,A337418,24-DEC-19,241219,50000
33050,A011818,24-DEC-19,241219,352860
33051,160687,24-DEC-19,241219,115094
33052,18704,27-DEC-19,271219,27340
33053,18705,27-DEC-19,271219,15275
33054,21190,27-DEC-19,271219,4470
33055,21191,27-DEC-19,271219,3445
33056,21192,27-DEC-19,271219,6235
33057,18706,27-DEC-19,271219,26365
33058,A891182,27-DEC-19,271219,1835
33059,492,27-DEC-19,271219,2315
33060,493,27-DEC-19,271219,2070
33061,947146,27-DEC-19,271219,2090
33062,17992,27-DEC-19,271219,54375
33063,18962,27-DEC-19,271219,770
33064,18961,27-DEC-19,271219,1265
33065,255,27-DEC-19,271219,255
33066,25647,27-DEC-19,271219,301205
33067,25660,27-DEC-19,271219,975
33068,999841,27-DEC-19,271219,6800
33069,38227,27-DEC-19,271219,3700
33070,42169,27-DEC-19,271219,510
33071,592458,27-DEC-19,271219,3530
33072,18399,11-DEC-19,111219,6475
33073,18567,11-DEC-19,111219,8680
33074,18934,11-DEC-19,111219,26625
33075,255577,11-DEC-19,111219,728475
33076,255907,11-DEC-19,111219,702879
33077,951342,11-DEC-19,111219,2885
33078,951341,11-DEC-19,111219,1765
33079,951290,11-DEC-19,111219,85030
33080,951289,11-DEC-19,111219,99505
33081,21511,11-DEC-19,111219,1440
33082,21595,11-DEC-19,111219,7605
33083,967056,11-DEC-19,111219,24465
33084,21547,11-DEC-19,111219,48640
33085,21650,11-DEC-19,111219,755
33086,162082,11-DEC-19,111219,50000
33087,162081,11-DEC-19,111219,636450
33088,A162081,11-DEC-19,111219,548035
33089,160675,11-DEC-19,111219,206905
33090,947038,19-DEC-19,191219,250
33091,15821,19-DEC-19,191219,1711
33092,8210,19-DEC-19,191219,4240
33093,8233,19-DEC-19,191219,3716
33094,40224,19-DEC-19,191219,42731
33095,40274,19-DEC-19,191219,16627
33096,954713,19-DEC-19,191219,625
33097,175051,19-DEC-19,191219,65965
33098,39518,19-DEC-19,191219,22015
33099,86657,24-DEC-19,241219,110937
33100,949378,24-DEC-19,241219,88835
33101,29216,24-DEC-19,241219,16015
33102,591275,24-DEC-19,241219,14625
33103,947042,24-DEC-19,241219,740
33104,43210,24-DEC-19,241219,43210
33105,A720474,24-DEC-19,241219,92778
33106,15825,24-DEC-19,241219,865
33107,394950,24-DEC-19,241219,48995
33108,8214,24-DEC-19,241219,3275
33109,8237,24-DEC-19,241219,2325
33110,40303,24-DEC-19,241219,21958
33111,40315,24-DEC-19,241219,6470
33112,592406,27-DEC-19,271219,1210
33113,943452,27-DEC-19,271219,510
33114,14542,27-DEC-19,271219,910
33115,548059,27-DEC-19,271219,34810
33116,19273,23-DEC-19,231219,3130
33117,17966,23-DEC-19,231219,8725
33118,557,23-DEC-19,231219,402825
33119,650,23-DEC-19,231219,405
33120,A505745,23-DEC-19,231219,321550
33121,A256194,23-DEC-19,231219,620
33122,986586,23-DEC-19,231219,576973
33123,590587,23-DEC-19,231219,240775
33124,967103,23-DEC-19,231219,2880
33125,951251,23-DEC-19,231219,51595
33126,951438,23-DEC-19,231219,169786
33127,951442,23-DEC-19,231219,44984
33128,967065,23-DEC-19,231219,2880
33129,967130,23-DEC-19,231219,2981
33130,21520,23-DEC-19,231219,160
33131,11838,23-DEC-19,231219,405455
33132,160686,23-DEC-19,231219,116706
33133,470837,23-DEC-19,231219,1605
33134,384999,23-DEC-19,231219,3950
33135,29206,11-DEC-19,111219,6130
33136,591265,11-DEC-19,111219,5145
33137,A303463,11-DEC-19,111219,10425
33138,685019,11-DEC-19,111219,935
33139,15813,11-DEC-19,111219,823
33140,8204,11-DEC-19,111219,9600
33141,204,11-DEC-19,111219,6030
33142,205,11-DEC-19,111219,2640
33143,40218,11-DEC-19,111219,62359
33144,40268,11-DEC-19,111219,20259
33145,491040,11-DEC-19,111219,162475
33146,15663,19-DEC-19,191219,840
