Sr.No.,Bank,Challan No.,Challan Date,Challan Amt,ACC Unit,TC Number
2490,S B I MAINPURI,358776,10-Aug-21,1415,NCR ALD 02,3.21102E+14
2491,S B I MAINPURI,358777,11-Aug-21,2125,NCR ALD 02,3.21102E+14
2492,S B I MAINPURI,358778,12-Aug-21,2030,NCR ALD 02,3.21102E+14
2493,S B I MAINPURI,358780,16-Aug-21,2400,NCR ALD 02,3.21102E+14
2494,S B I MAINPURI,358781,16-Aug-21,1390,NCR ALD 02,3.21102E+14
2495,S B I MAINPURI,358782,16-Aug-21,2185,NCR ALD 02,3.21102E+14
2496,S B I MAINPURI,358783,17-Aug-21,1845,NCR ALD 02,3.21102E+14
2497,S B I MAINPURI,358784,18-Aug-21,6525,NCR ALD 02,3.21102E+14
2498,S B I MAINPURI,358785,19-Aug-21,2635,NCR ALD 02,3.21102E+14
2499,S B I MAINPURI,358786,21-Aug-21,2695,NCR ALD 02,3.21102E+14
2500,S B I MAINPURI,358787,21-Aug-21,3640,NCR ALD 02,3.21102E+14
2501,S B I MAINPURI,358788,24-Aug-21,3655,NCR ALD 02,3.21102E+14
2502,S B I MAINPURI,358789,24-Aug-21,12310,NCR ALD 02,3.21102E+14
2503,S B I MAINPURI,358790,24-Aug-21,1990,NCR ALD 02,3.21102E+14
2504,S B I MAINPURI,358792,25-Aug-21,4135,NCR ALD 02,3.21102E+14
2505,S B I MAINPURI,358793,26-Aug-21,2625,NCR ALD 02,3.21102E+14
2506,S B I MAINPURI,358794,27-Aug-21,1580,NCR ALD 02,3.21102E+14
2507,S B I MAINPURI,358795,31-Aug-21,3555,NCR ALD 02,3.21102E+14
2508,S B I MAINPURI,358796,31-Aug-21,2135,NCR ALD 02,3.21102E+14
2509,S B I MAINPURI,358797,31-Aug-21,2480,NCR ALD 02,3.21102E+14
2510,S B I MAINPURI,358798,31-Aug-21,2105,NCR ALD 02,3.21102E+14
2511,S B I MAINPURI,358799,01-Sep-21,3040,NCR ALD 02,3.21102E+14
2512,S B I MAINPURI,358800,02-Sep-21,2685,NCR ALD 02,3.21102E+14
2513,SBI MOHAMMADABAD,359219,07-Aug-21,8123,NCR ALD 02,3.21102E+14
2514,SBI MOHAMMADABAD,359248,08-Sep-21,2350,NCR ALD 02,3.21102E+14
2515,S B I MAINPURI,359351,07-Jun-21,9923,NCR ALD 02,3.21102E+14
2516,S B I MAINPURI,359354,17-Jun-21,12285,NCR ALD 02,3.21102E+14
2517,S B I MAINPURI,359357,30-Jun-21,46305,NCR ALD 02,3.21102E+14
2518,S B I MAINPURI,359358,01-Jun-21,45833,NCR ALD 02,3.21102E+14
2519,S B I MAINPURI,359361,15-Jul-21,2699998,NCR ALD 02,3.21102E+14
2520,S B I MAINPURI,359363,15-Jul-21,25200,NCR ALD 02,3.21102E+14
2521,S B I MAINPURI,359364,16-Jul-21,26460,NCR ALD 02,3.21102E+14
2522,S B I MAINPURI,359366,19-Jul-21,52606,NCR ALD 02,3.21102E+14
2523,S B I MAINPURI,359369,26-Jul-21,48353,NCR ALD 02,3.21102E+14
2524,S B I MAINPURI,359371,02-Aug-21,29295,NCR ALD 02,3.21102E+14
2525,S B I MAINPURI,359376,19-Aug-21,9135,NCR ALD 02,3.21102E+14
2526,S B I MAINPURI,359381,10-Sep-21,3308,NCR ALD 02,3.21102E+14
2527,S B I MAINPURI,359384,20-Sep-21,46463,NCR ALD 02,3.21102E+14
2528,S B I MAINPURI,359385,23-Sep-21,20160,NCR ALD 02,3.21102E+14
2529,S B I MAINPURI,359386,27-Sep-21,26100,NCR ALD 02,3.21102E+14
2530,S B I MAINPURI,359387,05-Oct-21,9923,NCR ALD 02,3.21102E+14
2531,S B I MAINPURI,359391,01-Nov-21,3308,NCR ALD 02,3.21102E+14
2532,S B I MAINPURI,359392,01-Nov-21,33864,NCR ALD 02,3.21102E+14
2533,S B I MAINPURI,359393,02-Nov-21,50000,NCR ALD 02,3.21102E+14
2534,S B I MAINPURI,359396,09-Nov-21,1400000,NCR ALD 02,3.21102E+14
2535,S B I MAINPURI,359397,08-Nov-21,200000,NCR ALD 02,3.21102E+14
2536,S B I MAINPURI,359398,11-Nov-21,40950,NCR ALD 02,3.21102E+14
2537,S B I MAINPURI,359403,19-Jul-21,37345,NCR ALD 02,3.21102E+14
2538,S B I MAINPURI,359404,19-Jul-21,9115,NCR ALD 02,3.21102E+14
2539,S B I MAINPURI,359407,22-Jul-21,45925,NCR ALD 02,3.21102E+14
2540,S B I MAINPURI,359411,26-Jul-21,6870,NCR ALD 02,3.21102E+14
2541,S B I MAINPURI,359412,27-Jul-21,51230,NCR ALD 02,3.21102E+14
2542,S B I MAINPURI,359413,28-Jul-21,49510,NCR ALD 02,3.21102E+14
2543,S B I MAINPURI,359414,29-Jul-21,58670,NCR ALD 02,3.21102E+14
2544,S B I MAINPURI,359419,03-Aug-21,1803,NCR ALD 02,3.21102E+14
2545,S B I MAINPURI,359423,07-Aug-21,50610,NCR ALD 02,3.21102E+14
2546,S B I MAINPURI,359424,09-Aug-21,4200,NCR ALD 02,3.21102E+14
2547,S B I MAINPURI,359425,09-Aug-21,8095,NCR ALD 02,3.21102E+14
2548,S B I MAINPURI,359426,10-Aug-21,7753,NCR ALD 02,3.21102E+14
2549,S B I MAINPURI,359429,13-Aug-21,45195,NCR ALD 02,3.21102E+14
2550,S B I MAINPURI,359431,16-Aug-21,52505,NCR ALD 02,3.21102E+14
2551,S B I MAINPURI,359432,16-Aug-21,10080,NCR ALD 02,3.21102E+14
2552,S B I MAINPURI,359450,02-Sep-21,43380,NCR ALD 02,3.21102E+14
2553,S B I MAINPURI,359451,03-Sep-21,48770,NCR ALD 02,3.21102E+14
2554,S B I MAINPURI,359456,08-Sep-21,83265,NCR ALD 02,3.21102E+14
2555,S B I MAINPURI,359463,15-Sep-21,55531,NCR ALD 02,3.21102E+14
2556,S B I MAINPURI,359464,16-Sep-21,48270,NCR ALD 02,3.21102E+14
2557,S B I MAINPURI,359467,20-Sep-21,61140,NCR ALD 02,3.21102E+14
2558,S B I MAINPURI,359468,20-Sep-21,8461,NCR ALD 02,3.21102E+14
2559,S B I MAINPURI,359469,21-Sep-21,63568,NCR ALD 02,3.21102E+14
2560,S B I MAINPURI,359470,22-Sep-21,66990,NCR ALD 02,3.21102E+14
2561,S B I MAINPURI,359471,23-Sep-21,62473,NCR ALD 02,3.21102E+14
2562,S B I MAINPURI,359472,24-Sep-21,90297,NCR ALD 02,3.21102E+14
2563,S B I MAINPURI,359473,27-Sep-21,56730,NCR ALD 02,3.21102E+14
2564,S B I MAINPURI,359474,27-Sep-21,26490,NCR ALD 02,3.21102E+14
2565,S B I MAINPURI,359475,27-Sep-21,5560,NCR ALD 02,3.21102E+14
2566,S B I MAINPURI,359477,29-Sep-21,53211,NCR ALD 02,3.21102E+14
2567,S B I MAINPURI,359485,07-Oct-21,52810,NCR ALD 02,3.21102E+14
2568,S B I MAINPURI,359492,16-Oct-21,38066,NCR ALD 02,3.21102E+14
2569,S B I MAINPURI,359493,16-Oct-21,66080,NCR ALD 02,3.21102E+14
2570,S B I MAINPURI,359494,16-Oct-21,42070,NCR ALD 02,3.21102E+14
2571,S B I MAINPURI,359495,18-Oct-21,49081,NCR ALD 02,3.21102E+14
2572,S B I MAINPURI,359496,18-Oct-21,16365,NCR ALD 02,3.21102E+14
2573,S B I MAINPURI,359498,20-Oct-21,165000,NCR ALD 02,3.21102E+14
2574,S B I  MATHURA,359685,05-Jul-21,385052,NCR AGC 04,3.21102E+14
2575,S B I  MATHURA,359686,09-Jul-21,290205,NCR AGC 04,3.21102E+14
2576,S B I  MATHURA,359740,27-Aug-21,433704,NCR AGC 04,3.21102E+14
2577,S B I  MATHURA,359741,31-Aug-21,536508,NCR AGC 04,3.21102E+14
2578,S B I  MATHURA,359758,14-Sep-21,466572,NCR AGC 04,3.21102E+14
2579,S B I  MATHURA,359761,17-Sep-21,479139,NCR AGC 04,3.21102E+14
2580,S B I  MATHURA,359766,22-Sep-21,746289,NCR AGC 04,3.21102E+14
2581,S B I  MATHURA,359779,05-Oct-21,559522,NCR AGC 04,3.21102E+14
2582,S B I  MATHURA,359780,06-Oct-21,559548,NCR AGC 04,3.21102E+14
2583,S B I  MATHURA,359796,22-Oct-21,570201,NCR AGC 04,3.21102E+14
2584,S B I  AGRA,359862,21-Aug-21,98220,NCR AGC 04,3.21102E+14
2585,SBI KUMHERGATE,360089,12-Apr-21,24045,NCR AGC 04,3.21102E+14
2586,SBI KUMHERGATE,360094,16-Apr-21,17605,NCR AGC 04,3.21102E+14
2587,SBI KUMHERGATE,360095,17-Apr-21,22225,NCR AGC 04,3.21102E+14
2588,SBI KUMHERGATE,360100,23-Apr-21,36810,NCR AGC 04,3.21102E+14
2589,S B I ACHNERA,360304,03-Apr-21,22645,NCR AGC 04,3.21102E+14
2590,S B I ACHNERA,360305,03-Apr-21,17545,NCR AGC 04,3.21102E+14
2591,S B I ACHNERA,360306,05-Apr-21,23669,NCR AGC 04,3.21102E+14
2592,S B I ACHNERA,360307,05-Apr-21,27275,NCR AGC 04,3.21102E+14
2593,S B I ACHNERA,360309,07-Apr-21,19040,NCR AGC 04,3.21102E+14
2594,S B I ACHNERA,360310,08-Apr-21,18350,NCR AGC 04,3.21102E+14
2595,S B I ACHNERA,360312,12-Apr-21,18167,NCR AGC 04,3.21102E+14
2596,S B I ACHNERA,360313,12-Apr-21,20145,NCR AGC 04,3.21102E+14
2597,S B I ACHNERA,360314,12-Apr-21,21155,NCR AGC 04,3.21102E+14
2598,S B I ACHNERA,360315,13-Apr-21,22963,NCR AGC 04,3.21102E+14
2599,S B I ACHNERA,360316,16-Apr-21,12705,NCR AGC 04,3.21102E+14
2600,S B I ACHNERA,360317,16-Apr-21,16170,NCR AGC 04,3.21102E+14
2601,S B I ACHNERA,360318,16-Apr-21,10940,NCR AGC 04,3.21102E+14
2602,S B I ACHNERA,360319,17-Apr-21,23525,NCR AGC 04,3.21102E+14
2603,S B I ACHNERA,360320,19-Apr-21,21338,NCR AGC 04,3.21102E+14
2604,S B I ACHNERA,360321,19-Apr-21,8950,NCR AGC 04,3.21102E+14
2605,S B I ACHNERA,360322,20-Apr-21,13982,NCR AGC 04,3.21102E+14
2606,S B I ACHNERA,360323,22-Apr-21,7950,NCR AGC 04,3.21102E+14
2607,S B I ACHNERA,360324,22-Apr-21,10735,NCR AGC 04,3.21102E+14
2608,S B I ACHNERA,360325,23-Apr-21,7315,NCR AGC 04,3.21102E+14
2609,S B I ACHNERA,360327,26-Apr-21,900,NCR AGC 04,3.21102E+14
2610,S B I ACHNERA,360328,26-Apr-21,14760,NCR AGC 04,3.21102E+14
2611,S B I ACHNERA,360331,29-Apr-21,11520,NCR AGC 04,3.21102E+14
2612,S B I ACHNERA,360333,04-May-21,10800,NCR AGC 04,3.21102E+14
2613,S B I ACHNERA,360334,04-May-21,6795,NCR AGC 04,3.21102E+14
2614,S B I ACHNERA,360335,04-May-21,5025,NCR AGC 04,3.21102E+14
2615,S B I ACHNERA,360336,04-May-21,11236,NCR AGC 04,3.21102E+14
2616,S B I ACHNERA,360340,11-May-21,8125,NCR AGC 04,3.21102E+14
2617,S B I ACHNERA,360341,11-May-21,6675,NCR AGC 04,3.21102E+14
2618,S B I ACHNERA,360342,11-May-21,6955,NCR AGC 04,3.21102E+14
2619,S B I ACHNERA,360343,11-May-21,11585,NCR AGC 04,3.21102E+14
2620,S B I ACHNERA,360344,12-May-21,11765,NCR AGC 04,3.21102E+14
2621,S B I ACHNERA,360345,13-May-21,10355,NCR AGC 04,3.21102E+14
2622,S B I ACHNERA,360346,15-May-21,5560,NCR AGC 04,3.21102E+14
2623,S B I ACHNERA,360347,15-May-21,11150,NCR AGC 04,3.21102E+14
2624,S B I ACHNERA,360348,15-May-21,9790,NCR AGC 04,3.21102E+14
2625,S B I ACHNERA,360349,16-May-21,9650,NCR AGC 04,3.21102E+14
2626,S B I ACHNERA,360350,18-May-21,8520,NCR AGC 04,3.21102E+14
2627,SBI KIRAOLI,360371,03-Apr-21,8610,NCR AGC 04,3.21102E+14
2628,SBI KIRAOLI,360378,12-Apr-21,6720,NCR AGC 04,3.21102E+14
2629,SBI KIRAOLI,360381,16-Apr-21,20330,NCR AGC 04,3.21102E+14
2630,SBI KIRAOLI,360382,16-Apr-21,7800,NCR AGC 04,3.21102E+14
2631,SBI KIRAOLI,360387,22-Apr-21,28780,NCR AGC 04,3.21102E+14
2632,SBI KIRAOLI,360390,26-Apr-21,9565,NCR AGC 04,3.21102E+14
2633,SBI KIRAOLI,360396,04-May-21,10590,NCR AGC 04,3.21102E+14
2634,SBI KIRAOLI,360397,04-May-21,10710,NCR AGC 04,3.21102E+14
2635,SBI KIRAOLI,360402,11-May-21,6995,NCR AGC 04,3.21102E+14
2636,SBI KIRAOLI,360403,11-May-21,9415,NCR AGC 04,3.21102E+14
2637,SBI KIRAOLI,360407,15-May-21,2050,NCR AGC 04,3.21102E+14
2638,SBI KIRAOLI,360414,24-May-21,14345,NCR AGC 04,3.21102E+14
2639,SBI KIRAOLI,360417,27-May-21,2265,NCR AGC 04,3.21102E+14
2640,SBI KIRAOLI,360432,14-Jun-21,15525,NCR AGC 04,3.21102E+14
2641,SBI KIRAOLI,360444,28-Jun-21,28990,NCR AGC 04,3.21102E+14
2642,S B I  AGRA,360640,31-May-21,52048,NCR AGC 04,3.21102E+14
2643,SBI KIRAOLI,360758,12-Apr-21,27250,NCR AGC 04,3.21102E+14
2644,SBI KIRAOLI,360761,16-Apr-21,24430,NCR AGC 04,3.21102E+14
2645,SBI KIRAOLI,360762,16-Apr-21,11365,NCR AGC 04,3.21102E+14
2646,SBI KIRAOLI,360767,22-Apr-21,10765,NCR AGC 04,3.21102E+14
2647,SBI KIRAOLI,360770,26-Apr-21,6810,NCR AGC 04,3.21102E+14
2648,SBI KIRAOLI,360776,04-May-21,19435,NCR AGC 04,3.21102E+14
2649,SBI KIRAOLI,360777,04-May-21,15350,NCR AGC 04,3.21102E+14
2650,SBI KIRAOLI,360782,11-May-21,11320,NCR AGC 04,3.21102E+14
2651,SBI KIRAOLI,360783,11-May-21,9620,NCR AGC 04,3.21102E+14
2652,SBI KIRAOLI,360787,15-May-21,3550,NCR AGC 04,3.21102E+14
2653,SBI KIRAOLI,360794,24-May-21,4240,NCR AGC 04,3.21102E+14
2654,SBI KIRAOLI,360797,27-May-21,3710,NCR AGC 04,3.21102E+14
2655,S B I  DHOLPUR,360957,15-Apr-21,52500,NCR AGC 04,3.21102E+14
2656,S B I  DHOLPUR,360958,15-Apr-21,49405,NCR AGC 04,3.21102E+14
2657,S B I  DHOLPUR,360959,16-Apr-21,51345,NCR AGC 04,3.21102E+14
2658,S B I  DHOLPUR,360960,17-Apr-21,35800,NCR AGC 04,3.21102E+14
2659,S B I  DHOLPUR,360961,17-Apr-21,850,NCR AGC 04,3.21102E+14
2660,S B I  DHOLPUR,360970,27-Apr-21,38230,NCR AGC 04,3.21102E+14
2661,S B I  DHOLPUR,360971,29-Apr-21,21400,NCR AGC 04,3.21102E+14
2662,S B I  DHOLPUR,360972,29-Apr-21,26100,NCR AGC 04,3.21102E+14
2663,S B I  DHOLPUR,360973,29-Apr-21,34790,NCR AGC 04,3.21102E+14
2664,S B I  DHOLPUR,360974,30-Apr-21,14805,NCR AGC 04,3.21102E+14
2665,S B I  DHOLPUR,360975,01-May-21,12635,NCR AGC 04,3.21102E+14
2666,S B I  DHOLPUR,360978,04-May-21,34010,NCR AGC 04,3.21102E+14
2667,S B I  DHOLPUR,360980,06-May-21,74833,NCR AGC 04,3.21102E+14
2668,S B I  DHOLPUR,360982,10-May-21,32965,NCR AGC 04,3.21102E+14
2669,S B I  DHOLPUR,360983,10-May-21,14870,NCR AGC 04,3.21102E+14
2670,S B I  DHOLPUR,360984,10-May-21,30935,NCR AGC 04,3.21102E+14
2671,S B I  DHOLPUR,360986,12-May-21,25390,NCR AGC 04,3.21102E+14
2672,S B I  DHOLPUR,360987,13-May-21,13955,NCR AGC 04,3.21102E+14
2673,S B I  DHOLPUR,360988,15-May-21,14855,NCR AGC 04,3.21102E+14
2674,S B I  DHOLPUR,360989,13-May-21,30555,NCR AGC 04,3.21102E+14
2675,S B I  DHOLPUR,360990,17-May-21,24930,NCR AGC 04,3.21102E+14
2676,S B I  DHOLPUR,360991,17-May-21,88780,NCR AGC 04,3.21102E+14
2677,S B I  DHOLPUR,360992,18-May-21,44400,NCR AGC 04,3.21102E+14
2678,S B I  DHOLPUR,360993,19-May-21,17140,NCR AGC 04,3.21102E+14
2679,S B I  DHOLPUR,360994,20-May-21,52160,NCR AGC 04,3.21102E+14
2680,S B I  DHOLPUR,360995,21-May-21,47230,NCR AGC 04,3.21102E+14
2681,S B I  DHOLPUR,360996,24-May-21,140480,NCR AGC 04,3.21102E+14
2682,S B I  DHOLPUR,360997,24-May-21,39910,NCR AGC 04,3.21102E+14
2683,S B I  DHOLPUR,360998,24-May-21,37050,NCR AGC 04,3.21102E+14
2684,S B I  DHOLPUR,360999,25-May-21,62340,NCR AGC 04,3.21102E+14
2685,S B I  DHOLPUR,361000,26-May-21,41680,NCR AGC 04,3.21102E+14
2686,S B I HODAL,361091,03-May-21,26070,NCR AGC 04,3.21102E+14
2687,S B I HODAL,361128,31-May-21,13900,NCR AGC 04,3.21102E+14
2688,S B I  AGRA,361267,04-Dec-21,135365,NCR AGC 04,3.21102E+14
2689,S B I JANAMSTHAN,361342,03-Apr-21,62830,NCR AGC 04,3.21102E+14
2690,S B I JANAMSTHAN,361343,03-Apr-21,44165,NCR AGC 04,3.21102E+14
2691,S B I JANAMSTHAN,361344,05-Apr-21,74985,NCR AGC 04,3.21102E+14
2692,S B I JANAMSTHAN,361345,05-Apr-21,39280,NCR AGC 04,3.21102E+14
2693,S B I JANAMSTHAN,361346,06-Apr-21,65635,NCR AGC 04,3.21102E+14
2694,S B I JANAMSTHAN,361347,07-Apr-21,67805,NCR AGC 04,3.21102E+14
2695,S B I JANAMSTHAN,361348,08-Apr-21,63705,NCR AGC 04,3.21102E+14
2696,S B I JANAMSTHAN,361349,09-Apr-21,56775,NCR AGC 04,3.21102E+14
2697,S B I JANAMSTHAN,361350,12-Apr-21,49120,NCR AGC 04,3.21102E+14
2698,S B I JANAMSTHAN,361351,12-Apr-21,71080,NCR AGC 04,3.21102E+14
2699,S B I JANAMSTHAN,361352,12-Apr-21,75885,NCR AGC 04,3.21102E+14
2700,S B I JANAMSTHAN,361353,13-Apr-21,46925,NCR AGC 04,3.21102E+14
2701,S B I JANAMSTHAN,361354,15-Apr-21,49290,NCR AGC 04,3.21102E+14
2702,S B I JANAMSTHAN,361355,15-Apr-21,19760,NCR AGC 04,3.21102E+14
2703,S B I JANAMSTHAN,361356,16-Apr-21,34715,NCR AGC 04,3.21102E+14
2704,S B I JANAMSTHAN,361357,19-Apr-21,29395,NCR AGC 04,3.21102E+14
2705,S B I JANAMSTHAN,361358,19-Apr-21,10720,NCR AGC 04,3.21102E+14
2706,S B I JANAMSTHAN,361359,19-Apr-21,21960,NCR AGC 04,3.21102E+14
2707,S B I JANAMSTHAN,361360,20-Apr-21,15155,NCR AGC 04,3.21102E+14
2708,S B I JANAMSTHAN,361361,22-Apr-21,22365,NCR AGC 04,3.21102E+14
2709,S B I JANAMSTHAN,361362,22-Apr-21,36210,NCR AGC 04,3.21102E+14
2710,S B I JANAMSTHAN,361363,23-Apr-21,20410,NCR AGC 04,3.21102E+14
2711,S B I JANAMSTHAN,361364,26-Apr-21,23620,NCR AGC 04,3.21102E+14
2712,S B I JANAMSTHAN,361365,26-Apr-21,37880,NCR AGC 04,3.21102E+14
2713,S B I JANAMSTHAN,361366,26-Apr-21,28135,NCR AGC 04,3.21102E+14
2714,S B I JANAMSTHAN,361367,27-Apr-21,28915,NCR AGC 04,3.21102E+14
2715,S B I JANAMSTHAN,361368,28-Apr-21,26035,NCR AGC 04,3.21102E+14
2716,S B I JANAMSTHAN,361369,30-Apr-21,18520,NCR AGC 04,3.21102E+14
2717,S B I JANAMSTHAN,361370,30-Apr-21,33325,NCR AGC 04,3.21102E+14
2718,S B I JANAMSTHAN,361371,04-May-21,8565,NCR AGC 04,3.21102E+14
