Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt
5122,370,12-Apr-21,120421,370
5123,46681,19-Apr-21,190421,12005
5124,90543,19-Apr-21,190421,12130
5125,48306,19-Apr-21,190421,149571
5126,48305,19-Apr-21,190421,123195
5127,16160,19-Apr-21,190421,29870
5128,A150,19-Apr-21,190421,150
5129,B150,19-Apr-21,190421,150
5130,300,19-Apr-21,190421,300
5131,2190,19-Apr-21,190421,2190
5132,2825,19-Apr-21,190421,2825
5133,3225,19-Apr-21,190421,3225
5134,3575,19-Apr-21,190421,3575
5135,2630,19-Apr-21,190421,2630
5136,16641,19-Apr-21,190421,160
5137,476142,19-Apr-21,190421,20615
5138,108803,15-Apr-21,150421,75
5139,A637221,15-Apr-21,150421,110
5140,993738,15-Apr-21,150421,25
5141,104249,15-Apr-21,150421,660
5142,A590668,15-Apr-21,150421,50
5143,795,15-Apr-21,150421,795
5144,60,15-Apr-21,150421,60
5145,140,15-Apr-21,150421,140
5146,120,15-Apr-21,150421,120
5147,79449,15-Apr-21,150421,12245
5148,5526,05-May-21,50521,11350
5149,5527,05-May-21,50521,18685
5150,92058,05-May-21,50521,22087
5151,64844,05-May-21,50521,3060
5152,10920,05-May-21,50521,22980
5153,10921,05-May-21,50521,22350
5154,A361092,05-May-21,50521,26070
5155,5848,05-May-21,50521,26697
5156,104012,05-May-21,50521,1830
5157,104011,05-May-21,50521,33650
5158,13025,20-May-21,200521,13025
5159,7187,20-May-21,200521,4690
5160,42559,20-May-21,200521,47628
5161,104072,12-May-21,120521,5310
5162,38642,12-May-21,120521,13545
5163,38641,12-May-21,120521,9765
5164,38640,12-May-21,120521,8840
5165,5533,12-May-21,120521,5030
5166,5534,12-May-21,120521,6875
5167,5532,12-May-21,120521,25405
5168,476169,24-May-21,240521,30105
5169,36684,24-May-21,240521,4395
5170,15889,24-May-21,240521,6700
5171,15890,24-May-21,240521,1130
5172,7189,24-May-21,240521,5365
5173,42561,24-May-21,240521,68398
5174,14756,01-Jun-21,10621,78235
5175,7198,01-Jun-21,10621,20475
5176,42567,01-Jun-21,10621,231066
5177,4231,01-Jun-21,10621,520
5178,46117,01-Jun-21,10621,255
5179,46119,01-Jun-21,10621,180
5180,4230,01-Jun-21,10621,150
5181,46118,01-Jun-21,10621,410
5182,4282,01-Jun-21,10621,505
5183,49785,01-Jun-21,10621,14055
5184,55831,01-Jun-21,10621,345
5185,14405,01-Jun-21,10621,5795
5186,50138,02-Jun-21,20621,19330
5187,50137,02-Jun-21,20621,58350
5188,42729,02-Jun-21,20621,59710
5189,42730,02-Jun-21,20621,49610
5190,A501840,02-Jun-21,20621,77615
5191,50158,02-Jun-21,20621,9550
5192,16097,02-Jun-21,20621,19940
5193,16099,02-Jun-21,20621,12769
5194,16096,02-Jun-21,20621,134900
5195,16098,02-Jun-21,20621,102965
5196,16094,02-Jun-21,20621,99895
5197,66729,02-Jun-21,20621,66729
5198,94175,02-Jun-21,20621,94175
5199,23698,02-Jun-21,20621,12860
5200,23699,02-Jun-21,20621,17935
5201,476204,02-Jun-21,20621,23120
5202,33626,02-Jun-21,20621,18105
5203,33627,02-Jun-21,20621,28680
5204,36693,02-Jun-21,20621,15720
5205,36694,02-Jun-21,20621,19825
5206,36695,02-Jun-21,20621,11205
5207,15899,02-Jun-21,20621,5630
5208,71797,30-Jun-21,300621,20530
5209,71798,30-Jun-21,300621,15615
5210,108016,30-Jun-21,300621,4325
5211,76314,30-Jun-21,300621,34630
5212,76261,30-Jun-21,300621,52610
5213,13793,30-Jun-21,300621,1895
5214,45424,30-Jun-21,300621,5615
5215,45425,30-Jun-21,300621,4610
5216,45423,30-Jun-21,300621,6370
5217,70906,30-Jun-21,300621,2625
5218,70905,30-Jun-21,300621,149395
5219,7303413,28-Jun-21,280621,14520
5220,50114,28-Jun-21,280621,1200
5221,1224,02-Jul-21,20721,4025
5222,81680,02-Jul-21,20721,1465
5223,949988,02-Jul-21,20721,62480
5224,42767,02-Jul-21,20721,745942
5225,5793,02-Jul-21,20721,690
5226,A569694,02-Jul-21,20721,25
5227,A569697,02-Jul-21,20721,25
5228,A569696,02-Jul-21,20721,25
5229,39055,02-Jul-21,20721,39055
5230,15406,09-Jul-21,90721,133311
5231,53191,09-Jul-21,90721,86000
5232,42774,09-Jul-21,90721,738066
5233,42685,09-Jul-21,90721,4382
5234,993747,09-Jul-21,90721,210
5235,195,09-Jul-21,90721,195
5236,45964,09-Jul-21,90721,3470
5237,14930,09-Jul-21,90721,14930
5238,5005,13-Jul-21,130721,1090
5239,108025,13-Jul-21,130721,1540
5240,960,13-Jul-21,130721,960
5241,15407,13-Jul-21,130721,123610
5242,53192,13-Jul-21,130721,79185
5243,33188,13-Jul-21,130721,837005
5244,A304554,13-Jul-21,130721,265
5245,14005,13-Jul-21,130721,845
5246,993748,13-Jul-21,130721,90
5247,13623,13-Jul-21,130721,33495
5248,14654,13-Jul-21,130721,415
5249,14656,13-Jul-21,130721,875
5250,14655,13-Jul-21,130721,150
5251,17720,13-Jul-21,130721,17720
5252,7303426,13-Jul-21,130721,25955
5253,60227,13-Jul-21,130721,106478
5254,50124,13-Jul-21,130721,615
5255,1076,13-Jul-21,130721,1655
5256,3961631,13-Jul-21,130721,7165
5257,1052,13-Jul-21,130721,285
5258,A852096,29-Jul-21,290721,615
5259,14024,29-Jul-21,290721,1220
5260,993811,29-Jul-21,290721,60
5261,3480507,08-Apr-21,80421,1075
5262,4860310,08-Apr-21,80421,1715
5263,38607,08-Apr-21,80421,57940
5264,952844,08-Apr-21,80421,90
5265,952802,08-Apr-21,80421,830
5266,32000,08-Apr-21,80421,75
5267,43375,08-Apr-21,80421,50065
5268,947624,08-Apr-21,80421,120
5269,95822,08-Apr-21,80421,14490
5270,90537,08-Apr-21,80421,8110
5271,90587,08-Apr-21,80421,282645
5272,90588,08-Apr-21,80421,64257
5273,64831,08-Apr-21,80421,45250
5274,5720959,08-Apr-21,80421,62895
5275,5702958,08-Apr-21,80421,57710
5276,952813,27-Apr-21,270421,470
5277,88011,27-Apr-21,270421,465
5278,38624,27-Apr-21,270421,28130
5279,38676,27-Apr-21,270421,355
5280,5517,27-Apr-21,270421,14935
5281,756009,27-Apr-21,270421,4106946
5282,48322,27-Apr-21,270421,9193
5283,92026,27-Apr-21,270421,6165
5284,20939,27-Apr-21,270421,11420
5285,A20939,27-Apr-21,270421,12915
5286,4385,27-Apr-21,270421,4385
5287,659416,27-Apr-21,270421,95
5288,476149,27-Apr-21,270421,34190
5289,84607,27-Apr-21,270421,6435
5290,15867,27-Apr-21,270421,36810
5291,39415,27-Apr-21,270421,12620
5292,39416,27-Apr-21,270421,7495
5293,5484,27-Apr-21,270421,160
5294,33239,27-Apr-21,270421,470
5295,33313,27-Apr-21,270421,320
5296,5620,27-Apr-21,270421,5620
5297,12490,27-Apr-21,270421,12490
5298,12060,27-Apr-21,270421,12060
5299,59840,12-Apr-21,120421,18350
5300,63705,12-Apr-21,120421,63705
5301,5832,12-Apr-21,120421,438735
5302,33329,12-Apr-21,120421,240
5303,12504,12-Apr-21,120421,590
5304,108802,12-Apr-21,120421,150
5305,104244,12-Apr-21,120421,510
5306,104248,12-Apr-21,120421,110
5307,33230,12-Apr-21,120421,350
5308,43125,19-Apr-21,190421,15630
5309,15861,19-Apr-21,190421,17605
5310,39336,19-Apr-21,190421,1225
5311,22569,19-Apr-21,190421,2775
5312,39411,19-Apr-21,190421,12205
5313,39735,19-Apr-21,190421,20220
5314,10760,19-Apr-21,190421,10760
5315,7885,19-Apr-21,190421,7885
5316,9262023,19-Apr-21,190421,56855
5317,4999922,15-Apr-21,150421,19480
5318,4999923,15-Apr-21,150421,4205
5319,4860314,15-Apr-21,150421,3910
5320,952846,15-Apr-21,150421,660
5321,38613,15-Apr-21,150421,40555
5322,38612,15-Apr-21,150421,51090
5323,A38611,15-Apr-21,150421,46200
5324,952806,15-Apr-21,150421,1890
5325,88004,15-Apr-21,150421,460
5326,A362208,15-Apr-21,150421,56995
5327,5553,15-Apr-21,150421,35
5328,5554,15-Apr-21,150421,240
5329,5506,15-Apr-21,150421,40785
5330,5504,15-Apr-21,150421,70810
5331,5505,15-Apr-21,150421,29685
5332,7569520,15-Apr-21,150421,42950
5333,756066,15-Apr-21,150421,38360
5334,46676,15-Apr-21,150421,880
5335,46677,15-Apr-21,150421,11335
5336,4999941,06-May-21,60521,3985
5337,38636,06-May-21,60521,3520
5338,5528,06-May-21,60521,15080
5339,385225,06-May-21,60521,5104159
5340,48309,06-May-21,60521,52682
5341,12791,06-May-21,60521,51760
5342,64845,06-May-21,60521,13970
5343,6940,06-May-21,60521,6940
5344,92067,12-May-21,120521,6615
5345,92068,12-May-21,120521,18271
5346,92046,12-May-21,120521,37578
5347,92047,12-May-21,120521,27559
5348,92048,12-May-21,120521,31044
5349,19619,12-May-21,120521,19619
5350,27010,12-May-21,120521,27010
5351,17439,12-May-21,120521,17439
5352,29515,12-May-21,120521,29515
5353,36091,12-May-21,120521,36091
5354,56284,12-May-21,120521,72766
5355,476161,12-May-21,120521,9140
5356,15880,12-May-21,120521,9055
5357,IKD1308073,24-May-21,240521,1629099
5358,5000017,27-May-21,270521,535
5359,5000016,27-May-21,270521,1830
5360,50131,27-May-21,270521,19105
5361,50130,27-May-21,270521,36650
5362,5000023,03-Jun-21,30621,2240
5363,50139,03-Jun-21,30621,91530
5364,42731,03-Jun-21,30621,48440
5365,16018,03-Jun-21,30621,630
5366,16017,03-Jun-21,30621,6615
5367,45909,03-Jun-21,30621,32723
5368,45908,03-Jun-21,30621,144130
5369,87854,03-Jun-21,30621,87854
5370,14758,02-Jun-21,20621,67445
5371,14757,02-Jun-21,20621,71200
5372,7199,02-Jun-21,20621,9835
5373,7200,02-Jun-21,20621,20720
5374,42568,02-Jun-21,20621,215493
5375,12649,02-Jun-21,20621,96799
5376,CO62113111446,17-Jun-21,170621,699966
5377,CO62113117272,17-Jun-21,170621,149910
5378,1220,30-Jun-21,300621,3345
5379,1222,30-Jun-21,300621,2315
5380,1221,30-Jun-21,300621,3090
5381,81677,30-Jun-21,300621,4265
5382,949985,30-Jun-21,300621,76655
5383,A949985,30-Jun-21,300621,71630
5384,949984,30-Jun-21,300621,60150
5385,42765,30-Jun-21,300621,1764746
5386,42682,30-Jun-21,300621,7139
5387,88039,28-Jun-21,280621,1205
5388,38695,28-Jun-21,280621,240
5389,38662,28-Jun-21,280621,121335
5390,5564,28-Jun-21,280621,195
5391,1030,28-Jun-21,280621,104295
5392,483988,28-Jun-21,280621,285525
5393,613951,28-Jun-21,280621,54870
5394,50176,28-Jun-21,280621,14210
5395,16066,28-Jun-21,280621,46120
5396,16065,28-Jun-21,280621,414760
5397,62084,28-Jun-21,280621,10910
5398,137338,28-Jun-21,280621,137338
5399,13231,28-Jun-21,280621,13231
5400,17460,28-Jun-21,280621,17460
5401,6625,28-Jun-21,280621,6625
5402,6210,28-Jun-21,280621,6210
5403,23652,28-Jun-21,280621,33025
5404,23653,28-Jun-21,280621,16380
5405,11371,28-Jun-21,280621,9765
5406,11370,28-Jun-21,280621,11175
5407,5044333,28-Jun-21,280621,147895
5408,5044332,28-Jun-21,280621,51000
5409,89778,28-Jun-21,280621,70865
5410,5644,28-Jun-21,280621,29415
5411,42660,28-Jun-21,280621,7660
5412,71795,28-Jun-21,280621,20005
5413,108014,28-Jun-21,280621,1835
5414,76259,28-Jun-21,280621,18145
5415,76312,28-Jun-21,280621,15310
5416,7303422,07-Jul-21,70721,8795
5417,60251,07-Jul-21,70721,300
5418,88047,07-Jul-21,70721,2990
5419,38672,07-Jul-21,70721,127685
5420,38673,07-Jul-21,70721,130820
5421,61375,07-Jul-21,70721,61375
5422,5574,07-Jul-21,70721,200
5423,5573,07-Jul-21,70721,185
5424,1040,07-Jul-21,70721,65500
5425,1041,07-Jul-21,70721,71335
5426,7303430,16-Jul-21,160721,22040
5427,1102,16-Jul-21,160721,785
5428,1079,16-Jul-21,160721,1500
5429,60232,16-Jul-21,160721,129185
5430,60257,16-Jul-21,160721,360
5431,3961638,16-Jul-21,160721,26100
5432,3961637,16-Jul-21,160721,177975
5433,1057,16-Jul-21,160721,810
5434,1050,16-Jul-21,160721,70365
5435,135311,16-Jul-21,160721,135311
5436,945,16-Jul-21,160721,945
5437,26848,16-Jul-21,160721,58240
5438,68393,16-Jul-21,160721,4070
5439,68394,16-Jul-21,160721,90
5440,1045,13-Jul-21,130721,97435
5441,614112,13-Jul-21,130721,38335
5442,A642569,13-Jul-21,130721,18430
5443,62097,13-Jul-21,130721,7860
5444,143588,13-Jul-21,130721,143588
5445,16648,13-Jul-21,130721,405
5446,76270,13-Jul-21,130721,16465
5447,76323,13-Jul-21,130721,12715
5448,60460,13-Jul-21,130721,4490
5449,1279,12-Jul-21,120721,1279
5450,29199,08-Apr-21,80421,46805
5451,22713,08-Apr-21,80421,50000
5452,22714,08-Apr-21,80421,28265
5453,65066,08-Apr-21,80421,42940
5454,43115,08-Apr-21,80421,26430
5455,22563,08-Apr-21,80421,1465
5456,39330,08-Apr-21,80421,285
5457,39428,08-Apr-21,80421,20760
5458,39404,08-Apr-21,80421,14685
5459,19462,08-Apr-21,80421,955
5460,39255,08-Apr-21,80421,960
5461,49758,08-Apr-21,80421,14645
5462,76110,08-Apr-21,80421,14720
5463,10904,08-Apr-21,80421,30690
5464,10918,27-Apr-21,270421,1950
5465,586565,27-Apr-21,270421,1410
5466,83653,27-Apr-21,270421,595
5467,83646,27-Apr-21,270421,70
5468,39341,27-Apr-21,270421,385
5469,22574,27-Apr-21,270421,970
5470,59849,27-Apr-21,270421,7315
5471,7209,27-Apr-21,270421,20410
5472,7208,27-Apr-21,270421,1030
5473,5841,27-Apr-21,270421,25080
5474,6217572,27-Apr-21,270421,330
5475,6217518,27-Apr-21,270421,390
5476,160,27-Apr-21,270421,160
5477,180,27-Apr-21,270421,180
5478,410,27-Apr-21,270421,410
5479,A180,27-Apr-21,270421,180
5480,240,27-Apr-21,270421,240
5481,150,27-Apr-21,270421,150
5482,27400,27-Apr-21,270421,2040
5483,537674,27-Apr-21,270421,3038818
5484,78523,27-Apr-21,270421,7415
5485,4860318,20-Apr-21,200421,960
5486,4999928,20-Apr-21,200421,4665
5487,38618,20-Apr-21,200421,20310
5488,38617,20-Apr-21,200421,12075
5489,952810,20-Apr-21,200421,60
5490,88008,20-Apr-21,200421,885
5491,5511,20-Apr-21,200421,63785
5492,5478,20-Apr-21,200421,2050
5493,5557,20-Apr-21,200421,240
5494,46682,20-Apr-21,200421,14695
5495,90547,20-Apr-21,200421,8805
